Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Yosh,52339046,15,26,1,No,2563460,1363460,7,0,12,Yes,9692221,9192221,7,0,4,Yes,9783471,9192221,5,0,4,Yes,9902149,9195274,4,0,4,Yes,10196760,9209572,1,0,1,Yes,10200985,9213797,1,0,1
Tani Mayse,66099334,7,39,0,Yes,11419800,9719800,12,0,14,Yes,10846322,9721322,11,0,7,Yes,11103822,9721322,9,1,8,Yes,10372460,9722460,8,0,4,Yes,11424051,9723894,5,0,4,Yes,10932879,9726316,3,0,2
non7top,47354562,9,33,0,No,1602760,702760,5,0,9,Yes,10916176,9416176,7,0,7,No,3311468,1895218,8,1,8,Yes,10261176,9416176,4,0,5,Yes,10626895,9420332,2,0,2,Yes,10636087,9429524,3,0,2
OwningXylophone,71916922,19,55,3,Yes,11981413,9981413,11,0,14,Yes,12241759,9991759,10,0,13,Yes,12703759,9993759,10,1,13,Yes,11354620,9989620,7,0,8,Yes,11695813,9995656,3,0,4,Yes,11939558,10002476,3,0,3
BobbyMarshal,57411350,2,52,0,Yes,11109874,8709874,11,0,18,No,4154769,2279769,9,0,10,Yes,10745186,8717686,7,1,9,Yes,11238448,8723760,6,0,10,Yes,11420698,8733353,4,0,5,Yes,8742375,8742375,0,0,0
DarthDax,82444693,37,81,0,Yes,13746901,10846901,13,0,23,Yes,13723142,10848142,12,0,15,Yes,14615698,10848198,11,1,16,Yes,14618348,10860535,11,0,17,Yes,14260849,10860535,6,0,8,Yes,11479755,10865505,3,0,2
Javin Fis,73534668,6,68,0,Yes,11956093,9556093,11,0,18,Yes,11806093,9556093,10,0,13,Yes,12183654,9564904,8,1,12,Yes,11585998,9564904,7,0,11,Yes,13020062,9564904,5,0,8,Yes,12982768,9564904,4,0,6
Rhil Margos,70933238,10,58,0,Yes,12136455,9636455,11,0,19,Yes,12392129,9642129,11,0,14,Yes,12264629,9642129,10,1,9,Yes,11892754,9642129,9,0,10,Yes,11122911,9642129,4,0,3,Yes,11124360,9643578,3,0,3
Tyron Brandt,79442212,9,66,0,Yes,13645963,11045963,12,1,20,Yes,13675145,11050145,11,0,13,Yes,14333369,11048369,10,1,13,Yes,13976181,11053212,9,0,13,Yes,12262008,11055445,4,0,5,Yes,11549546,11055952,1,0,2
WharfRat,74627295,20,63,0,Yes,12136497,9736497,13,0,18,Yes,12239544,9739544,11,0,12,Yes,13391827,9749327,10,1,15,Yes,13003485,9749422,8,0,11,Yes,11176287,9750349,5,0,3,Yes,12679655,9755385,4,0,4
Trask droll,73846650,28,47,0,Yes,12355020,10355020,11,0,14,Yes,12105857,10355857,11,0,10,Yes,11038357,10355857,2,1,4,Yes,12722176,10359832,8,0,10,Yes,11842447,10361665,3,0,3,Yes,13782793,10364929,5,0,6
Chikiller,72965964,15,55,0,Yes,12144412,10044412,11,0,15,Yes,12922556,10047556,10,0,15,Yes,12940056,10047556,7,1,11,Yes,12724744,10047556,8,0,8,Yes,11747713,10047556,4,0,4,Yes,10486483,10047733,3,0,2
Geralt of Rivia,62168435,19,44,0,Yes,10657577,8857577,9,0,15,Yes,10611083,8861083,9,0,9,Yes,10114833,8861083,7,1,7,Yes,9868583,8861083,6,0,6,Yes,10566635,8866478,4,0,4,Yes,10349724,8868942,3,0,3
T,73789327,80,58,0,Yes,11952079,9852079,11,0,15,Yes,11602067,9852067,10,0,9,Yes,12440171,9855171,9,1,12,Yes,12743096,9856689,8,0,11,Yes,11556846,9856689,4,0,4,Yes,13495068,9857829,5,0,7
Marl Jewel,77500215,17,57,0,Yes,13157501,10257501,12,0,20,Yes,12882501,10257501,11,0,13,Yes,13558751,10257501,11,1,13,Yes,12268439,10257501,5,0,4,Yes,12451252,10257501,4,0,3,Yes,13181771,10257501,4,0,4
Fidget92,65957819,10,37,0,Yes,10684410,9584410,7,0,8,Yes,11751598,9251598,8,0,12,Yes,11793792,9587542,8,1,10,Yes,10814417,9587542,4,0,4,Yes,10529588,9542400,4,0,1,Yes,10384014,9177451,2,0,2
BobaChuck91,67058687,4,45,1,Yes,11733690,9533690,10,0,16,Yes,11293841,9543841,8,0,10,Yes,10980091,9543841,6,1,5,Yes,10770761,9543886,7,0,7,Yes,11249823,9549666,5,0,4,Yes,11030481,9549699,2,0,3
Dârth Jungle Asian,71238296,20,51,0,Yes,12392776,9992776,11,0,18,Yes,11740269,9990269,9,0,9,Yes,12272317,9991067,10,1,10,Yes,11202838,9992213,8,0,7,Yes,10706742,9993773,3,0,3,Yes,12923354,9999084,4,0,4
Excessive Fist,60320170,15,15,0,Yes,9443941,8843941,2,0,3,Yes,9598165,8848165,2,0,3,Yes,9793980,8861480,2,0,3,Yes,9848668,8861480,1,0,1,Yes,9848900,8861712,2,0,1,Yes,11786516,8862246,4,0,4
Blattu,82546029,13,97,0,Yes,13029914,9829914,13,0,23,Yes,12965904,9840904,11,0,17,Yes,12979704,9840954,11,1,15,Yes,14545330,9840954,11,0,18,Yes,14283300,9840954,7,0,12,Yes,14741877,9843231,7,0,12
Jonesmalones,59340180,80,2,1,Yes,11572313,11572313,0,0,0,Yes,11572313,11572313,0,0,0,No,984523,984523,0,1,0,Yes,11572479,11572479,0,0,0,Yes,11572479,11572479,0,0,0,Yes,12066073,11572479,1,0,2
Taco Hat,59591667,8,25,0,Yes,9664888,9064888,6,0,6,Yes,9814888,9064888,9,0,6,Yes,9857656,9066406,7,0,5,Yes,9911406,9066406,5,0,5,Yes,10279757,9073194,2,0,2,Yes,10063072,9075884,1,0,1
Scof,61890861,17,40,0,Yes,10510569,8310569,10,0,16,Yes,9690846,8315846,9,0,7,Yes,10850846,8315846,8,1,9,Yes,9793218,8318530,6,0,4,Yes,10293746,8319370,3,0,2,Yes,10751636,8320960,2,0,2
Puck,79090579,21,79,0,Yes,12575171,10175171,12,0,18,Yes,12553361,10178361,11,0,14,Yes,14000217,10178967,11,1,16,Yes,14624308,10194151,11,0,17,Yes,13162355,10200791,6,0,9,Yes,12175167,10200791,5,0,5
RoTahn Taske,76963182,6,56,0,Yes,13072195,10472195,12,0,20,Yes,12847195,10472195,11,0,11,Yes,13253490,10472240,10,1,13,Yes,11999740,10472240,8,0,6,Yes,12667131,10473380,4,0,3,Yes,13123431,10473380,4,0,3
MINI DarthAzazel,76479115,32,66,0,Yes,13061163,10461163,13,0,20,Yes,12461163,10461163,11,0,11,Yes,13117413,10461163,11,0,12,Yes,12522882,10461163,10,0,11,Yes,12654914,10461163,5,0,6,Yes,12661580,10467829,5,0,6
Tranced,83905267,33,90,1,Yes,13228717,10228717,12,0,21,Yes,13487170,10237170,12,1,18,Yes,14316274,10245024,12,1,18,Yes,14582105,10245385,10,0,15,Yes,14187838,10239086,7,0,10,Yes,14103163,10246549,6,0,8
Delara Exibil,80719991,47,75,0,Yes,12982324,10182324,11,0,19,Yes,13183530,10183530,10,0,16,Yes,13886692,10190442,11,1,15,Yes,14376694,10192318,9,0,15,Yes,13164011,10202447,4,0,6,Yes,13126740,10202470,3,0,4
JakeY,69473367,21,50,0,Yes,12498566,9998566,13,0,19,Yes,11626470,10001470,11,0,10,Yes,11687789,10001539,9,1,10,Yes,11174435,10004435,7,0,7,Yes,10994629,10007441,3,0,1,Yes,11491478,10010696,3,0,3
ArtVandalay,63644127,8,63,0,Yes,11974505,9374505,11,0,20,Yes,12374715,9374715,10,0,16,No,4282610,2167610,7,1,9,Yes,9878465,9374715,4,0,3,Yes,12338556,9376992,6,0,9,Yes,12795276,9377412,5,0,6
Verage Valoor,67228416,55,49,0,Yes,11981280,9681280,11,0,17,Yes,11431955,9681955,11,0,12,Yes,11377915,9691665,7,1,10,Yes,11060814,9695814,7,0,8,Yes,10684192,9697004,2,0,1,Yes,10692260,9705072,2,0,1
Skaar,76153594,55,80,5,Yes,12145724,9445724,13,0,21,Yes,11662987,9412987,10,0,14,Yes,12303532,9414782,10,1,14,Yes,13408457,9412987,8,0,13,Yes,13581312,9413185,7,0,11,Yes,13051582,9414343,5,0,7
Enigma,27255430,24,39,0,Yes,13612772,10512772,13,0,22,Yes,13642658,10517658,11,0,17,No,0,0,0,0,0,No,0,0,0,0,0,No,0,0,0,0,0,No,0,0,0,0,0
Lambert,73168392,15,51,0,Yes,12754937,10154937,12,0,20,Yes,11781615,10156615,10,0,9,Yes,12760014,10157514,10,1,12,Yes,11149758,10158508,7,0,6,Yes,12132884,10158508,4,0,2,Yes,12589184,10158508,3,0,2
Jeeves,76112912,15,66,0,Yes,12609637,10009637,12,0,20,Yes,12263734,10013734,10,0,13,Yes,12632484,10013734,10,1,12,Yes,12747797,10013734,7,0,11,Yes,12701079,10013734,5,0,5,Yes,13158181,10014536,4,0,5
Squanchy420,64256547,4,45,0,Yes,11074268,8874268,10,0,16,Yes,10624268,8874268,6,0,8,Yes,11405518,8874268,7,1,9,Yes,10223018,8874268,5,0,5,Yes,10574425,8874268,4,0,4,Yes,10355050,8874268,2,0,3
Nomad,75572140,21,66,0,Yes,12580833,9980833,13,0,20,Yes,11733218,9983218,11,0,12,Yes,12568235,9983235,11,1,12,Yes,12330214,9984120,8,0,10,Yes,13439278,9984120,6,0,8,Yes,12920362,9996092,4,0,4
JHang,68732363,18,57,0,Yes,11251975,9151975,10,0,15,Yes,11526975,9151975,9,0,11,Yes,11861975,9151975,9,1,10,Yes,10899846,9152971,8,0,10,Yes,12336187,9155248,5,0,7,Yes,10855405,9155248,4,0,4
Q Ryker,67031422,17,43,0,Yes,11023019,9123019,8,0,13,Yes,10748665,9123665,7,0,9,Yes,11583530,9123530,6,1,9,Yes,11982989,9127051,7,0,9,Yes,10114814,9127626,2,0,1,Yes,11578405,9147729,2,0,2
El Jefe,72972356,4,54,0,Yes,11933900,9833900,11,0,15,Yes,11837624,9837624,9,0,12,Yes,12728249,9839499,10,0,14,Yes,11672296,9840108,5,0,6,Yes,12527469,9840124,4,0,5,Yes,12272818,9842142,3,0,2
