Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
DarthDax,60307452,25,47,0,Yes,11671290,9771290,12,0,13,Yes,11546684,9771684,9,0,9,Yes,10786093,9778593,3,0,3,Yes,12841221,9786221,9,0,12,No,1469499,786999,2,1,4,Yes,11992665,9798914,5,0,6
Javin Fis,57592373,9,66,0,Yes,10975806,8875806,11,0,18,Yes,11175806,8875806,11,0,17,Yes,11129556,8875806,8,0,12,No,0,0,0,0,0,Yes,12747655,8878123,8,1,14,Yes,11563550,8876205,4,0,5
T,52795053,10,62,0,No,4027897,2127897,8,0,13,No,2270837,920837,6,0,12,Yes,10836106,9028606,7,0,10,Yes,11564593,9029593,8,0,12,Yes,11878650,9032868,6,0,8,Yes,12216970,9036031,5,0,7
Marl Jewel,64008774,10,58,0,Yes,12137998,9537998,11,0,17,No,3685611,2085611,8,0,11,Yes,11799141,9541641,9,0,9,Yes,11916039,9543539,9,0,8,Yes,12731633,9544601,7,1,10,Yes,11738352,9544601,4,0,3
Scof,54497144,20,34,0,Yes,9486170,7586170,10,0,13,Yes,8593043,7593043,4,0,5,Yes,8255543,7593043,5,0,5,Yes,9631328,7600078,7,0,6,Yes,8941963,7613525,3,0,3,Yes,9589097,7614721,2,0,2
RoTahn Taske,68794289,9,61,1,No,8331394,6031394,13,0,17,Yes,12186075,9836075,10,0,14,Yes,12181136,9836136,10,0,10,Yes,12555298,9841548,10,0,10,Yes,12702446,9846508,9,1,9,Yes,10837940,9850752,3,0,1
Fidget92,59302557,14,58,0,Yes,10997640,8697640,10,0,17,No,4369518,2494518,10,0,10,Yes,11042850,8697850,8,0,10,Yes,11595279,8702779,8,0,11,Yes,11580527,8724589,7,1,9,Yes,9716743,8729555,3,0,1
Patrick4,68414480,16,63,0,Yes,11462592,9062592,10,0,18,Yes,10518091,9068091,7,0,9,Yes,11250591,9068091,8,0,11,Yes,11450285,9077785,7,0,11,Yes,12437565,9088033,7,0,11,Yes,11295356,9101605,3,0,3
Avatany,51740475,9,27,0,Yes,10638272,8938272,8,0,11,No,96492,96492,0,0,0,Yes,10285201,8943951,6,0,6,Yes,10132115,8945865,3,0,4,Yes,11128333,8965051,3,1,4,Yes,9460062,8966468,3,0,2
Tyrian,45424948,22,31,1,Yes,8245921,7445921,6,0,8,Yes,8325292,7450292,6,0,7,No,4126061,3534811,5,0,4,Yes,8477576,7453826,4,0,6,Yes,8295234,7460390,4,0,4,Yes,7954864,7461270,2,0,2
JediAhsoka,45259559,14,31,0,No,2079143,1179143,4,0,6,Yes,8514538,7439538,5,0,6,Yes,8446008,7442258,4,0,6,Yes,8302901,7457901,3,0,5,Yes,8481651,7457901,3,0,3,Yes,9435318,7460942,3,0,5
non7top,52288532,14,38,0,Yes,10169111,8669111,8,0,12,Yes,9828979,8678979,8,0,7,Yes,9684724,8680974,6,0,6,Yes,9869810,8683560,4,0,7,No,3039692,1370004,5,0,5,Yes,9696216,8709028,3,0,1
BobbyMarshal,47375515,12,35,0,No,1834513,834513,5,0,10,Yes,8668741,7668741,4,0,5,Yes,8831790,7669290,6,0,5,Yes,9382459,7676209,7,0,7,Yes,9499631,7677599,3,0,5,Yes,9158381,7677599,3,0,3
Rhil Margos,64710312,24,53,0,Yes,10787075,8787075,11,0,14,Yes,9613062,8788062,11,0,7,Yes,11383062,8788062,9,0,12,Yes,11664995,8788745,8,0,11,Yes,11483548,8790110,6,0,8,Yes,9778570,8791382,2,0,1
Zarlis Rahn,62321435,5,67,0,Yes,10791434,8391434,11,0,18,Yes,9664946,8414946,8,0,11,Yes,9919710,8415960,7,0,9,Yes,10772327,8416077,9,0,11,Yes,10778515,8416171,7,0,13,Yes,10394503,8420127,4,0,5
Tranced,75181079,24,93,0,Yes,11795811,9195811,12,0,20,Yes,12653119,9203119,12,0,21,Yes,12074111,9209111,10,0,13,Yes,13311700,9216700,10,0,18,Yes,13431463,9220681,9,1,16,Yes,11914875,9227530,5,0,5
Lambert,64588395,13,42,0,Yes,10078222,9378222,4,0,7,Yes,10953307,9378307,10,0,11,Yes,11210457,9385457,8,0,9,Yes,10561511,9391511,6,0,7,Yes,11404324,9393386,5,0,7,Yes,10380574,9393386,4,0,1
Nomad,63324111,20,54,0,Yes,11310727,8910727,11,0,18,Yes,9786234,8911234,7,0,8,Yes,10077337,8914837,7,0,7,Yes,10084837,8914837,6,0,7,Yes,12144152,8957120,6,1,10,Yes,9920824,8933636,4,0,4
G4reth,68380466,1,69,0,Yes,11294971,8894971,11,0,18,Yes,11235402,8910402,11,0,14,Yes,12025493,8910493,9,0,14,Yes,11805153,8912653,8,0,11,Yes,12110948,8913760,8,0,11,Yes,9908499,8921311,3,0,1
ArtVandalay,63462327,8,62,0,Yes,10365196,8465196,9,0,16,Yes,10515196,8465196,10,0,15,Yes,10648203,8465703,7,0,11,Yes,9830703,8465703,5,0,8,Yes,10448233,8473857,3,0,5,Yes,11654796,8473857,5,0,7
Squanchy420,58075333,13,39,0,Yes,9779921,7979921,8,0,12,Yes,9479921,7979921,8,0,10,Yes,9338610,7993610,4,0,6,Yes,8838898,7993898,4,0,2,Yes,10167825,7994387,4,1,5,Yes,10470158,8002188,3,0,4
DarthRevanNL,58866209,16,21,0,Yes,11084616,9384616,9,0,14,Yes,10038031,9388031,6,0,6,Yes,9390308,9390308,0,0,0,Yes,9396918,9396918,0,0,0,Yes,9559418,9396918,2,1,1,Yes,9396918,9396918,1,0,0
JHang,45988073,20,49,0,Yes,10346725,8246725,10,0,15,Yes,9988788,8263788,10,0,12,Yes,10142538,8263788,7,0,9,No,4161816,2130566,7,0,9,No,1594356,607168,1,0,1,Yes,9753850,8273068,3,0,3
Jonesmalones,81117031,65,83,20,Yes,12934458,10634458,11,0,17,Yes,12334475,10634475,9,0,15,Yes,12950695,10643195,8,0,12,Yes,13548248,10655748,8,0,14,Yes,15018874,10655748,9,1,16,Yes,14330281,10655748,6,0,9
Trask droll,64178854,37,68,7,Yes,12330886,9530886,12,1,19,No,3671350,1846350,7,0,9,Yes,12397016,9532016,10,0,13,Yes,12230578,9533078,10,0,13,Yes,12037634,9533102,6,1,9,Yes,11511390,9537014,5,0,5
Jeeves,69254857,16,66,0,Yes,11629450,9229450,11,0,18,Yes,10405345,9230345,9,0,11,Yes,11057736,9232736,7,0,9,Yes,11946486,9232736,8,0,13,Yes,12282277,9247589,8,1,10,Yes,11933563,9246218,4,0,5
El Jefe,65327047,5,54,0,Yes,10265118,8865118,9,0,11,Yes,10716872,8866872,8,0,13,Yes,10800679,8868179,6,0,10,Yes,11084095,8874095,6,0,10,Yes,11389770,8875082,5,0,7,Yes,11070513,8876762,3,0,3
BobaChuck91,60504018,3,42,0,Yes,10551303,8751303,7,0,12,Yes,9503342,8753342,9,0,7,Yes,10167647,8755147,5,0,7,Yes,9604795,8759795,4,0,5,Yes,9936075,8759981,4,0,6,Yes,10740856,8766480,4,0,5
Excessive Fist,44096368,4,29,0,No,3217804,1717804,6,0,9,Yes,9580603,8080603,4,0,6,Yes,9854353,8080603,5,0,5,Yes,9796926,8090676,4,0,4,Yes,10102290,8091352,5,0,4,No,1544392,557204,1,0,1
Geralt of Rivia,38687598,24,19,0,No,756777,356777,2,0,4,Yes,9049117,8174117,6,0,4,Yes,9337004,8174504,8,0,6,No,827693,665193,3,0,1,Yes,9330066,8180378,5,0,2,Yes,9386941,8180378,4,0,2
Taco Hat,46027824,9,21,0,Yes,9054300,8354300,8,0,7,Yes,8979366,8354366,6,0,5,Yes,8929576,8354576,6,0,4,Yes,9029340,8363090,4,0,4,No,1667763,680575,1,0,1,Yes,8367479,8367479,2,0,0
JediScum,51639506,0,25,0,Yes,10153601,8953601,7,0,9,Yes,9330218,8955218,6,0,3,Yes,10249452,8961952,8,0,6,No,2814022,1465272,6,0,5,Yes,10120904,8971216,2,0,2,Yes,8971309,8971309,3,0,0
