Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Yosh,49608752,13,27,0,Yes,10710527,8610527,10,0,15,No,2409946,1984946,8,0,4,Yes,9151292,8613792,7,0,4,Yes,8943326,8618326,3,0,2,Yes,9771357,8621669,3,0,2,Yes,8622304,8622304,0,0,0
JediAhsoka,54014698,26,33,0,Yes,8499821,7499821,5,0,7,Yes,7955252,7505252,4,0,4,Yes,8721526,7505276,4,0,5,Yes,9033114,7505614,4,0,6,Yes,9331082,7509050,3,0,5,Yes,10473903,7512339,4,0,6
Jonesmalones,62381739,65,75,2,No,5339909,2839909,11,0,19,No,4303049,2828049,10,0,13,Yes,12639865,10707365,8,0,10,Yes,13439659,10709659,7,1,13,Yes,12982874,10711936,9,0,11,Yes,13676383,10714819,6,0,9
Puck,72415602,24,66,1,Yes,11945034,9445034,12,0,19,Yes,11050057,9450057,12,0,11,Yes,12138710,9452460,11,0,11,Yes,12167987,9454237,7,1,10,Yes,12958610,9466890,8,0,10,Yes,12155204,9467859,4,0,5
Isaac72,68943354,9,56,0,Yes,10813174,9213174,10,0,13,Yes,11515722,9215722,10,0,14,Yes,11153507,9217257,8,0,9,Yes,10567396,9218646,5,1,5,Yes,12204621,9232901,7,0,7,Yes,12688934,9233776,5,0,8
Kÿłë škÿwäłkër,52914538,3,37,0,No,4645869,2245869,10,0,18,Yes,9948910,8948910,10,0,9,Yes,9117903,8955403,3,0,1,Yes,9787035,8958285,4,1,5,Yes,10452720,8961782,5,0,4,Yes,8962101,8962101,2,0,0
Avatany,61926116,12,36,0,Yes,10925113,9025113,9,0,13,Yes,10433096,9033096,9,0,9,Yes,10375162,9033912,7,0,6,Yes,9539521,9035771,3,1,3,Yes,10404307,9035244,7,0,3,Yes,10248917,9042354,4,0,2
Tyrian,48590272,27,27,3,Yes,7573237,6873237,8,0,7,Yes,8742322,7492322,9,0,7,Yes,8248030,7494280,7,0,5,Yes,8523491,7499741,3,0,6,Yes,7503193,7503193,2,0,0,Yes,7999999,7506405,2,0,2
Username,55073286,24,58,1,No,4904363,2504363,11,0,18,No,6427549,4277549,9,0,12,Yes,10458638,9133638,7,0,8,Yes,11508646,9136146,9,1,11,Yes,11184754,9143347,7,0,6,Yes,10589336,9163398,3,0,3
non7top,60327811,19,44,0,Yes,10947024,8747024,10,0,16,Yes,10248542,8748542,10,0,10,Yes,10331396,8756396,8,0,8,Yes,9946062,8759812,4,0,7,Yes,10088250,8759812,5,0,3,Yes,8766537,8766537,2,0,0
BobbyMarshal,55711939,12,46,0,Yes,9604478,7704478,9,0,16,Yes,9312783,7712783,9,0,11,Yes,8879843,7717343,5,0,5,Yes,9075741,7726991,4,0,5,Yes,9622311,7733248,6,0,6,Yes,9216783,7736001,3,0,3
DarthDax,69949430,33,56,0,Yes,12034234,9834234,11,0,16,Yes,11934379,9834379,12,0,12,Yes,12471073,9838573,10,0,11,Yes,11024847,9838597,6,1,7,Yes,12596758,9872851,8,0,10,Yes,9888139,9888139,1,0,0
Excessive Fist,52626070,9,30,0,No,2734104,1534104,4,0,6,Yes,9776809,8176809,5,0,7,Yes,9867382,8181132,4,0,5,Yes,10049882,8181132,4,0,5,Yes,10019139,8197107,4,0,5,Yes,10178754,8204378,3,0,2
Blattu,74502345,15,87,0,Yes,12061533,9061533,13,0,21,Yes,11903753,9078753,13,0,18,Yes,12030562,9094312,11,0,13,Yes,12002333,9109833,7,1,11,Yes,13437956,9111392,9,0,14,Yes,13066208,9117456,6,0,10
Scof,57112308,28,36,0,Yes,9577647,7677647,10,0,13,Yes,8303241,7678241,3,0,2,Yes,9686576,7679076,7,0,8,Yes,9890494,7680494,6,0,7,Yes,9997107,7681481,4,0,4,Yes,9657243,7682867,2,0,2
RoTahn Taske,72234739,11,59,1,Yes,12685152,9885152,13,0,22,Yes,11613677,9888677,13,0,12,Yes,12396217,9888717,11,0,11,Yes,12434818,9899818,7,1,9,Yes,12215645,9900019,4,0,4,Yes,10889230,9902042,4,0,1
thirteensuns,57356794,21,46,0,Yes,9749736,8049736,8,0,14,Yes,7972073,6972073,6,0,9,Yes,9273477,8057227,6,0,5,Yes,10268436,8058436,5,0,7,Yes,10051614,8067082,5,0,6,Yes,10041458,8067082,4,0,5
Tranced,74519118,25,84,1,Yes,11757013,9257013,12,0,19,Yes,12063263,9263263,12,0,18,Yes,12139549,9274549,10,0,13,Yes,11667908,9279158,7,1,11,Yes,13634983,9277950,9,0,13,Yes,13256402,9307650,6,0,10
ArtVandalay,64011382,11,58,2,Yes,10375504,8475504,9,0,16,Yes,10425504,8475504,10,0,14,Yes,9437124,8487124,5,0,5,Yes,10193374,8487124,4,0,7,Yes,11637594,8487124,6,0,8,Yes,11942282,8487124,5,0,8
WharfRat,62579069,21,47,0,Yes,10747315,8747315,11,0,14,Yes,10369828,8769828,11,0,11,Yes,10957492,8774992,8,0,11,Yes,10125780,8777030,4,1,5,Yes,10110529,8782091,6,0,3,Yes,10268125,8787343,4,0,3
Skaar,63511223,57,76,13,No,5320319,2720319,11,0,20,Yes,11323201,8623201,10,0,17,Yes,10553958,8621458,8,0,10,Yes,11168253,8617003,7,1,9,Yes,12572115,8623363,8,0,10,Yes,12573377,8624625,6,0,10
Lambert,67335633,14,49,0,Yes,11631464,9431464,10,0,16,Yes,11134014,9434014,10,0,12,Yes,11259849,9434849,8,0,9,Yes,10785594,9436844,4,0,5,Yes,12093720,9436844,6,0,6,Yes,10430992,9443804,4,0,1
Chikiller,68654097,20,53,0,Yes,11249158,9249158,10,0,14,Yes,11450676,9250676,10,0,13,Yes,11814424,9253174,9,0,10,Yes,11983174,9253174,6,1,10,Yes,10418542,9268854,5,0,2,Yes,11738123,9270153,3,0,4
Squanchy420,57798661,17,36,0,Yes,9971891,8071891,9,0,13,Yes,9332931,8082931,8,0,8,Yes,9941596,8096596,6,0,6,Yes,9976061,8107311,4,1,5,Yes,9259645,8109957,4,0,2,Yes,9316537,8109974,3,0,2
Nomad,60834730,24,44,0,Yes,10777232,8977232,9,0,15,Yes,10081997,8981997,9,0,10,Yes,9897992,8985492,6,0,6,Yes,10524257,8996757,4,1,6,Yes,9562310,9001685,3,0,3,Yes,9990942,9003754,4,0,4
JHang,49335823,10,34,0,No,880641,480641,2,0,4,Yes,9921883,8296883,10,0,11,Yes,10095423,8395423,8,0,8,Yes,9698463,8349713,4,1,5,Yes,9183772,8348928,6,0,4,Yes,9555641,8349078,3,0,2
Marl Jewel,54667839,11,48,0,No,3687424,1987424,7,0,11,No,3999647,1924647,7,0,11,Yes,11190766,9615766,10,0,8,Yes,11647016,9615766,7,1,9,Yes,12322694,9625193,7,0,6,Yes,11820292,9626541,4,0,3
MINI DarthAzazel,69064120,27,58,0,Yes,11841432,9641432,12,0,16,Yes,11391432,9641432,12,0,12,Yes,11341432,9641432,9,0,9,Yes,11671278,9640028,6,1,9,Yes,11468174,9646142,7,0,5,Yes,11350372,9650215,6,0,7
Enigma,74640157,14,78,1,Yes,12565934,9965934,12,0,20,Yes,12924139,9974139,13,0,20,Yes,12229786,9976036,10,0,13,Yes,12372988,9984238,6,1,11,Yes,12641314,9984438,7,0,9,Yes,11905996,9986464,5,0,5
DarthRevanNL,48958873,12,16,0,Yes,10821756,9421756,9,0,14,No,104361,104361,0,0,0,Yes,9747211,9422211,3,0,2,Yes,9428515,9428515,0,1,0,Yes,9428515,9428515,0,0,0,Yes,9428515,9428515,0,0,0
Fidget92,63572472,16,45,0,Yes,10598419,8498419,9,0,15,Yes,9330360,8180360,5,0,7,Yes,10109755,8784755,7,0,6,Yes,11501066,8787316,7,1,10,Yes,11267910,8789784,6,0,5,Yes,10764962,8790586,3,0,2
G4reth,69884729,3,67,0,Yes,11512651,9012651,11,0,19,Yes,11343064,9018064,10,0,14,Yes,11460849,9024599,9,0,10,Yes,12095959,9024709,7,0,12,Yes,12247970,9030469,6,0,9,Yes,11224236,9030485,3,0,3
Jeeves,67357420,16,54,0,Yes,11658737,9258737,11,0,18,Yes,10320625,9270625,10,0,10,Yes,10602748,9277748,8,0,8,Yes,11145720,9276970,5,1,8,Yes,12156045,9279794,7,0,7,Yes,11473545,9279794,4,0,3
BobaChuck91,49721786,4,26,0,Yes,9491594,8791594,5,0,7,Yes,9216702,8791702,7,0,4,No,0,0,0,0,0,Yes,9461135,8794885,3,0,4,Yes,10780479,8795947,6,0,6,Yes,10771876,8797500,4,0,5
Zarlis Rahn,61252067,1,52,0,Yes,10288522,8488522,10,0,15,Yes,9238522,8488522,8,0,7,Yes,9820151,8495151,6,0,8,Yes,10527077,8495827,6,0,9,Yes,10886336,8503679,6,0,8,Yes,10491459,8517083,4,0,5
Rhil Margos,64561664,20,51,0,Yes,10821438,8821438,11,0,14,Yes,10396834,8821834,11,0,10,Yes,11581812,8824312,11,0,13,Yes,11378436,8827186,7,0,9,Yes,10320983,8840201,5,0,3,Yes,10062161,8855598,4,0,2
JediScum,44685096,0,25,0,Yes,10196509,8996509,7,0,9,No,1684263,1084263,4,0,2,Yes,10071509,8996509,9,0,5,No,2396351,1047601,4,0,5,Yes,10330635,9002197,4,0,3,Yes,10005829,9018641,3,0,1
T,52196374,6,53,0,No,2628183,1428183,4,0,6,No,3257670,1807670,9,0,13,Yes,10387871,9062871,8,0,8,Yes,11455741,9066991,6,0,11,Yes,12436836,9066991,7,0,9,Yes,12030073,9068509,4,0,6
Taco Hat,52871367,6,18,0,Yes,9478627,8378627,8,0,8,Yes,8629422,8379422,5,0,2,Yes,9133172,8379422,4,0,5,Yes,8868382,8380882,3,0,3,Yes,8380882,8380882,0,0,0,Yes,8380882,8380882,2,0,0
El Jefe,64106278,5,43,0,Yes,9621561,8921561,5,0,7,Yes,10773467,8923467,8,0,13,Yes,10860425,8927925,6,0,10,Yes,10634562,8928312,4,0,7,Yes,11275192,8959566,4,0,4,Yes,10941071,8966695,3,0,2
