Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Yosh,57694584,13,32,0,Yes,10224467,8424467,9,0,12,Yes,9379818,8429818,8,0,5,Yes,9432006,8432006,6,0,5,Yes,9108615,8442365,4,0,4,Yes,10114048,8444360,5,0,5,Yes,9435630,8448442,3,0,1
Tani Mayse,60122348,6,44,0,Yes,10646508,8646508,11,0,14,Yes,9596928,8646928,11,0,8,Yes,9472514,8647514,9,0,6,Yes,9839588,8669588,8,0,7,Yes,10685371,8674433,7,1,7,Yes,9881439,8674876,3,0,2
OwningXylophone,59122090,14,30,0,Yes,10232000,8932000,10,0,10,Yes,10033120,8933120,10,0,6,Yes,9687857,8934107,8,0,5,Yes,9942669,8935169,6,0,6,Yes,9289382,8948132,4,1,2,Yes,9937062,8949874,3,0,1
BobbyMarshal,54541196,15,43,0,Yes,9012964,7512964,9,0,12,Yes,8517565,7517565,9,0,9,Yes,8681232,7518732,5,0,5,Yes,9054942,7527442,5,0,6,Yes,10537624,7529342,6,0,9,Yes,8736869,7530306,3,0,2
DarthDax,69273726,27,48,0,Yes,11939769,9539769,11,0,18,Yes,10915472,9540472,8,0,5,Yes,11049490,9541990,8,0,6,Yes,12091448,9556448,7,0,9,Yes,12223836,9556804,5,0,7,Yes,11053711,9572929,2,0,3
Excessive Fist,58289376,5,31,0,Yes,9053108,8053108,5,0,4,Yes,9628108,8053108,5,0,7,Yes,10076858,8053108,6,0,7,Yes,10084358,8053108,5,0,6,Yes,10405972,8053784,4,0,6,Yes,9040972,8053784,3,0,1
Blattu,72665917,15,88,0,Yes,11492845,8892845,12,0,20,Yes,11572482,8897482,13,0,17,Yes,11583732,8897482,11,0,11,Yes,12814408,8898158,10,0,17,Yes,13116701,8905919,9,1,16,Yes,12085749,8904810,5,0,7
Jonesmalones,59686110,67,77,8,No,4253224,2153224,10,0,18,No,3189642,1714642,8,0,13,Yes,12446870,10514370,9,0,10,Yes,12689346,10479346,7,0,13,Yes,13893425,10517487,9,1,15,Yes,13213603,10526258,6,0,8
Javin Fis,66680373,10,75,0,Yes,11254119,8754119,11,0,19,Yes,10304119,8754119,11,0,14,Yes,10937590,8755090,8,0,12,Yes,10786340,8755090,7,0,12,Yes,11942122,8755090,8,0,13,Yes,11456083,8768738,4,0,5
Scof,55688139,22,32,0,Yes,8981793,7481793,8,0,9,Yes,8481793,7481793,3,0,2,Yes,9239433,7481933,5,0,6,Yes,9692088,7482088,5,0,7,Yes,9835422,7483234,4,0,6,Yes,9457610,7483234,3,0,2
Rhil Margos,63205506,24,38,0,Yes,9898004,8698004,6,0,6,Yes,9273004,8698004,10,0,5,Yes,11043202,8698202,10,0,10,Yes,11080709,8708209,8,0,8,Yes,11223959,8709271,6,0,7,Yes,10686628,8712252,3,0,2
Puck,69578609,17,60,0,Yes,11578520,9278520,11,0,17,Yes,11154138,9279138,11,0,10,Yes,11590586,9279336,10,0,11,Yes,11148890,9280140,10,0,8,Yes,12137534,9281596,8,1,9,Yes,11968941,9281596,4,0,5
RoTahn Taske,72492368,10,64,1,Yes,12125440,9725440,12,0,18,Yes,11450989,9725989,12,0,12,Yes,12483489,9725989,10,0,12,Yes,11771078,9739828,10,0,9,Yes,12942092,9744904,9,1,11,Yes,11719280,9744904,4,0,2
MINI DarthAzazel,60899935,21,63,0,Yes,11764926,9464926,11,0,17,Yes,11175774,9475774,11,0,12,No,235544,235544,0,0,0,Yes,12037683,9486433,7,0,12,Yes,13511168,9489292,8,1,14,Yes,12174840,9487495,6,0,8
Tranced,73131037,40,87,0,Yes,11611774,9011774,12,0,20,Yes,11587782,9012782,12,0,16,Yes,12286137,9171137,10,0,14,Yes,12945195,9028945,10,0,17,Yes,12971747,9035184,9,1,15,Yes,11728402,9041057,4,0,5
Delara Exibil,71549390,38,75,4,Yes,11533250,9133250,10,0,18,Yes,11733575,9133575,9,0,16,Yes,12125320,9135320,10,0,13,Yes,12710629,9135629,10,0,15,Yes,12334714,9137526,8,0,11,Yes,11111902,9137526,2,0,2
ArtVandalay,65079661,11,70,0,Yes,10193420,8293420,9,0,16,Yes,10407765,8357765,10,0,15,Yes,10540475,8357975,7,0,11,Yes,10570962,8360962,7,0,10,Yes,12041588,8360962,8,0,12,Yes,11325451,8363887,5,0,6
WharfRat,62236936,13,54,0,Yes,10887643,8487643,10,0,18,Yes,9995212,8495212,10,0,10,Yes,10071765,8496765,7,0,8,Yes,10355643,8503143,7,0,8,Yes,11206762,8513324,7,0,8,Yes,9719911,8513348,4,0,2
Verage Valoor,58391504,26,35,0,Yes,9900017,8600017,10,0,10,Yes,9276424,8601424,8,0,6,Yes,9519504,8607004,5,0,6,Yes,9803010,8616760,4,0,7,Yes,10286712,8617024,3,1,5,Yes,9605837,8618649,2,0,1
Skaar,61119336,46,79,12,No,5053819,2653819,11,0,18,Yes,11120949,8420949,10,0,17,Yes,11039558,8424558,8,0,11,Yes,11332636,8440136,8,0,11,No,10179050,6514674,8,0,12,Yes,12393324,8444572,6,0,10
DarthRevanNL,62541636,8,38,0,Yes,10894465,9294465,9,0,16,Yes,9844465,9294465,8,0,5,Yes,9869465,9294465,5,0,3,Yes,10309448,9301948,4,0,6,Yes,11323386,9312448,5,0,7,Yes,10300407,9313219,1,0,1
Lambert,64470574,10,46,0,Yes,11440548,9240548,10,0,16,Yes,10690634,9240634,10,0,10,Yes,10903219,9240719,8,0,8,Yes,10264603,9257103,6,0,6,Yes,10926992,9257304,5,0,5,Yes,10244578,9257390,4,0,1
Trask droll,71598435,29,70,3,Yes,11937556,9437556,12,1,19,Yes,10412556,9437556,9,0,9,Yes,11748806,9437556,10,0,9,Yes,13016782,9441782,10,0,15,Yes,12338000,9455656,9,1,13,Yes,12144735,9457390,4,0,5
Chikiller,60643907,20,36,0,Yes,10739106,9039106,10,0,14,Yes,10142580,9042580,10,0,7,Yes,9962106,9049606,8,0,4,Yes,10064928,9057428,7,0,3,Yes,9961562,9059687,7,1,5,Yes,9773625,9060656,4,0,3
Geralt of Rivia,55014627,24,30,1,Yes,9437704,8037704,9,0,11,Yes,8862704,8037704,9,0,4,Yes,9451020,8038520,8,0,7,Yes,8204657,8042157,6,0,1,Yes,9533095,8042157,5,0,4,Yes,9525447,8044665,4,0,3
Jeeves,66334225,15,56,0,Yes,11536282,9136282,11,0,18,Yes,10011282,9136282,9,0,8,Yes,10961282,9136282,8,0,9,Yes,11178366,9147116,8,0,9,Yes,12010286,9154348,8,1,9,Yes,10636727,9155945,4,0,3
Squanchy420,56112863,13,33,0,Yes,9568408,7868408,8,0,11,Yes,8493408,7868408,7,0,6,Yes,9550908,7868408,5,0,6,Yes,9745621,7876871,5,0,5,Yes,9887809,7876871,5,0,4,Yes,8866709,7879521,2,0,1
Nomad,64837853,24,59,6,Yes,11001956,8801956,11,0,16,Yes,10227859,8802859,10,0,9,Yes,10806609,8802859,8,0,10,Yes,11012859,8802859,6,0,10,Yes,11991685,8804653,7,1,10,Yes,9796885,8809697,4,0,4
T,56535495,8,52,0,Yes,10758519,8858519,11,0,13,No,2088041,1013041,6,0,9,Yes,10438732,8863732,9,0,8,Yes,11580132,8866382,8,0,13,Yes,11099620,8869307,4,0,5,Yes,10570451,8870294,4,0,4
Marl Jewel,63754362,12,60,0,Yes,11855149,9455149,11,0,18,No,4793955,2593955,9,0,14,Yes,10795727,9470727,9,0,7,Yes,11854993,9482493,8,0,8,Yes,12493629,9485347,7,1,9,Yes,11960909,9492939,4,0,4
El Jefe,57131100,6,48,0,No,4281728,2181728,9,0,15,Yes,9926560,8776560,9,0,10,Yes,10711167,8778667,7,0,9,Yes,10657387,8788637,5,0,8,Yes,10787285,8792597,4,0,4,Yes,10766973,8792597,3,0,2
non7top,59584314,10,46,0,Yes,10804432,8604432,10,0,16,Yes,10079432,8604432,9,0,10,Yes,9679432,8604432,8,0,6,Yes,10121594,8610344,6,0,9,Yes,10284556,8614868,6,0,5,Yes,8614868,8614868,1,0,0
Taco Hat,52687565,5,22,0,Yes,9074738,8274738,8,0,8,Yes,8777921,8277921,6,0,4,Yes,8781671,8277921,7,0,3,Yes,9133715,8288715,4,0,5,Yes,8630385,8289135,4,0,2,Yes,8289135,8289135,2,0,0
Zarlis Rahn,56668253,0,45,0,Yes,10482990,8282990,11,0,16,Yes,9132990,8282990,9,0,8,Yes,8624240,8282990,1,0,2,Yes,9290490,8282990,4,0,6,Yes,10141584,8282990,6,0,10,Yes,8995959,8282990,2,0,3
JediScum,61128485,1,37,0,Yes,10336736,8836736,8,0,12,Yes,9563785,8838785,8,0,6,Yes,9763141,8850641,8,0,6,Yes,10388497,8860997,6,0,6,Yes,11220663,8868475,5,0,6,Yes,9855663,8868475,3,0,1
JHang,60606674,13,60,0,Yes,10263262,8063262,9,0,16,Yes,9927572,8077572,9,0,13,Yes,9478863,8100113,7,0,8,Yes,10658316,8107066,7,0,12,Yes,10964018,8108080,6,0,9,Yes,9314643,8108080,3,0,2
LordPolunXo,32378858,1,19,0,No,4817998,3817998,5,0,7,No,59457,59457,0,0,0,No,1340479,840479,3,0,3,Yes,8264724,7939724,2,0,2,Yes,9950662,7939724,5,0,7,Yes,7945538,7945538,0,0,0
