Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
JediAhsoka,64100360,15,41,0,Yes,10428651,9028651,6,0,11,Yes,9627565,9002565,4,1,4,Yes,10715654,9009404,4,1,7,Yes,10360371,9021777,4,0,7,Yes,11501225,9033255,4,0,7,Yes,11466894,9036218,3,0,5
Yosh,66300202,19,37,2,Yes,11169784,9769784,9,0,14,Yes,11394784,9769784,8,0,9,Yes,11388185,9773185,6,1,7,Yes,10596633,9778039,4,0,4,Yes,10984602,9778039,2,0,2,Yes,10766214,9779026,1,0,1
Tani Mayse,70857135,8,50,0,Yes,12400284,10200284,13,0,16,Yes,11962868,10212868,11,0,12,Yes,11993444,10215944,9,1,10,Yes,11429208,10218583,9,0,7,Yes,11645345,10219407,5,0,3,Yes,11425986,10219423,4,0,2
non7top,68008800,12,49,0,Yes,12073558,9673558,11,0,18,Yes,11425373,9675373,10,0,10,Yes,12295263,9676513,8,1,12,Yes,10667763,9676513,8,0,6,Yes,10663701,9676513,1,0,1,Yes,10883142,9676579,3,0,2
OwningXylophone,74711153,23,55,0,Yes,12565396,10365396,11,0,16,Yes,12119294,10369294,10,0,10,Yes,13508914,10370164,10,1,15,Yes,11899605,10372105,7,0,9,Yes,11803017,10377079,4,0,3,Yes,12814927,10384251,4,0,2
BobbyMarshal,59232622,14,46,0,Yes,11974350,9674350,10,0,17,Yes,11424548,9674548,7,0,9,Yes,11774816,9676066,7,1,9,Yes,11588924,9699861,7,0,6,Yes,12386824,9699479,4,0,5,No,83160,83160,0,0,0
DarthDax,73931463,31,74,0,Yes,14050211,11350211,13,0,21,Yes,14100737,11350737,12,0,14,Yes,15006446,11363946,11,1,15,No,3105646,1094708,5,0,10,Yes,14325527,11363963,5,0,9,Yes,13342896,11368520,4,0,5
Javin Fis,73266552,10,66,0,Yes,11911062,9811062,10,0,15,Yes,11817093,9817093,10,0,14,Yes,12955843,9817093,9,1,15,Yes,11712316,9853722,7,0,10,Yes,13037376,9856437,5,0,7,Yes,11832862,9858486,3,0,5
Rhil Margos,70151009,23,51,0,Yes,12409417,9909417,12,0,19,Yes,12036231,9911231,11,0,12,Yes,11851651,9911651,9,1,8,Yes,11055455,9911861,7,0,6,Yes,11398501,9917719,4,0,3,Yes,11399754,9918972,2,0,3
Tyron Brandt,81791925,19,62,0,Yes,13867086,11467086,13,1,18,Yes,13968832,11468832,11,0,15,Yes,14429754,11469754,9,1,14,Yes,11637886,11475386,1,0,1,Yes,13944503,11476533,6,0,7,Yes,13943864,11475894,5,0,7
WharfRat,76788988,21,73,0,Yes,12743218,10043218,13,0,21,Yes,12300612,10050612,11,0,13,Yes,13010986,10050986,10,1,14,Yes,12952994,10070650,9,0,13,Yes,12545744,10077774,6,0,7,Yes,13235434,10091789,5,0,5
Trask droll,57053109,21,49,0,No,4260271,2260271,9,0,14,Yes,12434238,10684238,11,0,9,No,2477660,953910,5,0,9,Yes,12535316,10692972,5,0,7,Yes,13166406,10698436,6,0,7,Yes,12179218,10698436,3,0,3
Chikiller,74936432,10,56,0,Yes,12449573,10249573,11,0,16,Yes,12886193,10261193,10,0,13,Yes,13231099,10267349,10,1,11,Yes,11657711,10268336,8,0,8,Yes,13451855,10270916,5,0,7,Yes,11260001,10272813,1,0,1
Geralt of Rivia,64633098,25,46,0,Yes,11299804,9299804,9,0,17,Yes,10675298,9300298,9,0,9,Yes,10554048,9300298,7,0,7,Yes,10310223,9302723,7,0,6,Yes,11003387,9303230,4,0,4,Yes,10790338,9309556,2,0,3
T,77189721,28,69,0,Yes,12632308,10132308,11,0,19,Yes,11260494,10135494,10,0,8,Yes,12720812,10135812,9,1,12,Yes,12205106,10143387,8,0,11,Yes,14312504,10144377,7,0,11,Yes,14058497,10147039,5,0,8
Jay Maop,68391037,15,24,0,Yes,10986544,10286544,4,0,7,Yes,12039021,10289021,5,0,8,Yes,11649014,10284014,3,1,5,Yes,11139304,10294304,2,0,2,Yes,11282679,10295491,2,0,1,Yes,11294475,10307287,1,0,1
Marl Jewel,80887992,20,65,0,Yes,13212858,10612858,13,0,20,Yes,13237858,10612858,11,0,13,Yes,14076608,10612858,10,1,14,Yes,13452994,10613306,7,0,9,Yes,13304293,10616948,5,0,5,Yes,13603381,10679111,4,0,4
Fidget92,67078277,14,40,0,Yes,11849578,9849578,11,0,17,Yes,11349578,9849578,6,0,6,Yes,11704241,9676741,7,1,10,Yes,11020752,9850752,6,0,4,Yes,11070553,9863990,4,0,2,Yes,10083575,9864200,2,0,1
BobaChuck91,71018336,16,48,0,Yes,11582326,9682326,10,0,13,Yes,11816565,9691565,8,0,9,Yes,12403974,9693974,8,1,10,Yes,11195884,9694790,7,0,8,Yes,11397737,9697580,4,0,4,Yes,12621850,9697580,4,0,4
Dârth Jungle Asian,75475916,12,60,0,Yes,13163124,10263124,12,0,20,Yes,11969417,10344417,9,0,11,Yes,12948997,10346497,9,1,12,Yes,12546826,10349013,8,0,8,Yes,11559108,10352545,4,0,5,Yes,13288444,10364174,4,0,4
Excessive Fist,58660228,19,16,0,Yes,9670969,9470969,1,0,2,Yes,10470969,9470969,3,1,2,Yes,10835969,9470969,2,0,2,Yes,11158176,9488488,2,0,2,No,4109420,1641450,3,0,4,Yes,12414725,9490455,3,0,4
Blattu,86259300,8,97,0,Yes,13613123,10413123,13,0,23,Yes,13663328,10413328,11,0,18,Yes,14234836,10413586,11,1,16,Yes,15065295,10415763,11,0,18,Yes,14860006,10417660,7,0,12,Yes,14822712,10417660,7,0,10
Jonesmalones,85211908,58,80,0,Yes,14592182,11792182,13,0,22,Yes,14042215,11792215,11,0,14,Yes,14069838,11792338,8,1,13,Yes,14705882,11793069,8,0,15,Yes,13989675,11795924,5,0,9,Yes,13812116,11796059,4,0,7
Taco Hat,49174182,7,19,0,Yes,9242883,8542883,8,0,7,No,89337,89337,0,0,0,Yes,9876837,9160587,5,0,4,Yes,9666083,9162333,5,0,3,Yes,9655927,9162333,2,0,2,Yes,10643115,9162333,2,0,3
Scof,64339463,23,46,0,Yes,10235808,8435808,8,0,12,Yes,10437326,8437326,8,0,9,Yes,11760473,8439223,8,1,13,Yes,9627176,8440926,6,0,4,Yes,10911190,8443220,3,0,4,Yes,11367490,8443220,3,0,4
Puck,83713181,22,76,0,Yes,12916445,10616445,13,0,17,Yes,13367507,10617507,11,0,14,Yes,14086246,10622496,11,1,14,Yes,14981014,10634138,11,0,16,Yes,14308671,10634138,6,0,9,Yes,14053298,10635434,5,0,6
RoTahn Taske,71089783,4,57,0,No,5056894,2556894,11,0,19,Yes,12687085,10812085,11,0,10,Yes,13080533,10819283,9,1,10,Yes,13717923,10821360,9,0,12,Yes,12798727,10824351,5,0,2,Yes,13748621,10824351,4,0,4
MINI DarthAzazel,63766664,23,72,0,Yes,13205670,10705670,13,0,19,Yes,12830670,10705670,11,0,12,No,4965061,2866311,10,1,12,Yes,12986764,10705670,10,0,12,Yes,13901795,10720856,8,0,10,No,5876704,2239465,6,0,7
Tranced,86863086,32,93,0,Yes,13337926,10737926,12,0,20,Yes,13857910,10732910,12,1,17,Yes,14683241,10736991,11,1,17,Yes,15596800,10740080,10,0,18,Yes,14709201,10760449,8,0,13,Yes,14678008,10766550,6,0,8
JakeY,69464829,21,50,0,Yes,12665481,10165481,13,0,19,Yes,11916497,10166497,11,0,11,Yes,12018892,10170142,9,1,11,Yes,11523266,10174516,5,0,8,Yes,10175439,10175439,4,0,0,Yes,11165254,10178066,3,0,1
ArtVandalay,65104621,13,63,0,No,1170595,570595,3,0,6,Yes,12535943,9660943,10,0,15,Yes,12438377,9657127,10,0,13,Yes,13499002,9655876,9,0,13,Yes,13332590,9658057,6,0,9,Yes,12128114,9660144,4,0,7
Verage Valoor,70549065,28,50,0,Yes,12548198,10148198,11,0,18,Yes,11906950,10156950,11,0,10,Yes,12203263,10175763,8,1,12,Yes,11546744,10181744,7,0,8,Yes,11171196,10184008,4,0,1,Yes,11172714,10185526,3,0,1
Skaar,82899538,68,89,6,Yes,13346677,10146677,13,0,23,Yes,13238300,10113300,11,0,17,Yes,13683294,10112044,10,1,15,Yes,15031823,10175103,10,1,18,Yes,14061809,10113057,7,0,10,Yes,13537635,10119771,5,0,6
Enigma,83103739,25,79,0,Yes,13514740,10814740,13,0,21,Yes,13944053,10819053,11,0,17,Yes,14633773,10812523,10,1,16,Yes,13740288,10817319,10,0,13,Yes,13516980,10829635,6,0,8,Yes,13753905,10829635,4,0,4
Lambert,64250873,21,46,0,Yes,12870715,10470715,12,0,18,Yes,12347473,10472473,10,0,10,Yes,12798995,10483995,10,1,10,No,1836958,1008208,5,0,5,Yes,11476622,10489434,4,0,1,Yes,12920110,10489434,4,0,2
Jeeves,78567357,17,62,0,Yes,12966752,10466752,12,0,19,Yes,12478884,10478884,10,0,11,Yes,12918901,10478901,8,1,11,Yes,12856440,10479877,7,0,9,Yes,13444515,10482951,5,0,6,Yes,13901865,10484001,4,0,6
Squanchy420,63342368,12,42,0,Yes,11193097,8993097,10,0,16,Yes,10993097,8993097,8,0,9,Yes,11274347,8993097,7,1,8,Yes,10685088,8995088,6,0,7,Yes,10201651,8995088,3,0,2,Yes,8995088,8995088,0,0,0
Nomad,82444455,27,81,0,Yes,13278308,10478308,13,0,22,Yes,12603308,10478308,11,0,15,Yes,14049558,10478308,11,1,15,Yes,14600353,10511446,10,0,15,Yes,14462569,10513817,6,0,10,Yes,13450359,10526089,4,0,4
JHang,72181560,13,64,0,Yes,11872781,9472781,11,0,18,Yes,12099185,9474185,10,0,13,Yes,12785393,9484143,9,1,13,Yes,11383362,9484143,9,0,10,Yes,11405596,9486064,5,0,5,Yes,12635243,9491598,4,0,5
El Jefe,75558691,5,60,0,Yes,12586734,10286734,11,0,17,Yes,12289059,10289059,10,0,12,Yes,13031536,10321536,9,1,13,Yes,12836269,10321581,7,0,10,Yes,12790889,10322919,4,0,4,Yes,12024204,10324047,4,0,4
