Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Fidget92,67957748,23,45,0,Yes,10902270,9102270,9,0,12,Yes,10771235,9271235,7,0,8,Yes,12572485,9271235,9,0,13,Yes,11964673,9271235,7,1,8,Yes,11255893,9281517,4,0,2,Yes,10491192,9284629,3,0,2
BobaChuck91,53394295,5,28,0,Yes,10990485,9390485,9,0,10,Yes,10890861,9390861,7,0,8,Yes,10900165,9392665,5,0,5,Yes,11217408,9395376,4,0,5,Yes,9395376,9395376,0,0,0,No,0,0,0,0,0
Dârth Jungle Asian,71172268,21,57,0,Yes,12052591,9752591,11,0,17,Yes,11623888,9748888,10,0,10,Yes,12248488,9754738,9,0,11,Yes,12781442,9763004,8,1,10,Yes,11697549,9778017,5,0,5,Yes,10768310,9781122,4,0,4
Excessive Fist,53107463,13,25,0,No,113315,113315,0,0,0,Yes,10202182,8702182,4,0,5,Yes,10999682,8702182,6,0,7,Yes,10713120,8702182,3,0,4,Yes,11389527,8702182,4,0,5,Yes,9689637,8702449,3,0,4
Blattu,79620852,22,93,0,Yes,12487250,9687250,13,0,22,Yes,12204579,9704579,11,0,15,Yes,13347079,9704579,10,0,15,Yes,14752906,9707280,11,1,20,Yes,14154910,9712564,7,0,12,Yes,12674128,9712564,5,0,9
Jonesmalones,86447729,84,89,0,Yes,14082522,11282522,13,0,22,Yes,13998530,11373530,11,0,16,Yes,14637330,11373580,10,0,16,Yes,15092763,11375575,10,1,17,Yes,15770449,11382947,8,0,12,Yes,12866135,11385353,4,0,6
Taco Hat,56254239,11,15,0,Yes,9499827,8899827,7,0,6,Yes,9407509,8907509,7,0,4,Yes,9412110,8908360,4,0,3,Yes,9895944,8908756,4,0,1,Yes,8908756,8908756,2,0,0,Yes,9130093,8910718,1,0,1
Scof,59716981,24,42,0,Yes,10194808,8194808,9,0,14,Yes,10070315,8195315,7,0,8,Yes,11000308,8202808,7,0,10,Yes,11058746,8202808,6,1,9,Yes,9189996,8202808,3,0,1,Yes,8202808,8202808,2,0,0
Puck,78282286,30,75,0,Yes,12519500,10019500,12,0,19,Yes,12646207,10021207,11,0,13,Yes,13664465,10021965,10,0,15,Yes,14239462,10028680,9,1,16,Yes,12990013,10028449,5,0,6,Yes,12222639,10028888,4,0,6
RoTahn Taske,77605829,10,62,0,Yes,13144110,10344110,13,0,22,Yes,12350949,10350949,11,0,9,Yes,13475730,10353230,10,0,12,Yes,14070912,10353724,9,1,14,Yes,11560320,10353757,4,0,2,Yes,13003808,10353757,4,0,3
MINI DarthAzazel,76214990,32,63,0,Yes,12265878,10165878,13,0,15,Yes,12736999,10236999,11,0,12,Yes,12610219,10241469,10,0,11,Yes,13231109,10232983,6,1,11,Yes,13915254,10240721,7,0,9,Yes,11455531,10248968,4,0,5
thirteensuns,54455176,16,16,0,Yes,9109023,8509023,3,0,6,Yes,8509023,8509023,2,0,0,Yes,9134023,8509023,3,0,3,Yes,10674203,8510921,4,1,7,Yes,8514452,8514452,0,0,0,Yes,8514452,8514452,1,0,0
Tranced,82080993,30,93,1,Yes,12682365,10082365,12,0,20,Yes,13337146,10087146,12,0,18,Yes,14151764,10080514,11,0,18,Yes,14800402,10096026,10,1,18,Yes,14541846,10099500,7,0,12,Yes,12567470,10099500,4,0,7
Delara Exibil,76928943,51,73,0,Yes,12433933,10033933,11,0,18,Yes,13032470,10032470,10,0,16,Yes,13853720,10032470,10,0,16,Yes,14073363,10041331,9,1,15,Yes,13000657,10039093,4,0,6,Yes,10534800,10041206,2,0,2
JakeY,57875688,10,34,0,No,3996783,2596783,9,0,11,Yes,10864892,9864892,7,0,8,Yes,11214970,9869970,7,0,7,Yes,12045562,9872124,7,1,8,Yes,9873804,9873804,0,0,0,Yes,9879677,9879677,0,0,0
ArtVandalay,67981007,15,61,0,Yes,11587709,9087709,11,0,19,Yes,11344338,9094338,9,0,13,Yes,11534548,9094548,8,0,11,Yes,9941766,9096766,3,1,5,Yes,12552193,9097035,5,0,8,Yes,11020453,9100921,4,0,5
Verage Valoor,65518036,30,41,0,Yes,11583386,9483386,10,0,15,Yes,11125792,9500792,9,0,8,Yes,11275899,9502149,7,0,10,Yes,11517947,9507009,5,1,7,Yes,10499686,9512498,3,0,1,Yes,9515326,9515326,2,0,0
Skaar,72584856,61,71,11,Yes,11669592,9269592,12,0,18,Yes,12018880,9268880,9,0,14,Yes,12570693,9269443,9,0,13,Yes,13113535,9270409,9,1,13,Yes,13221655,9272903,6,0,10,Yes,9990501,9277532,4,0,3
Enigma,79084701,28,78,0,Yes,13153864,10353864,13,0,22,Yes,13112020,10362020,11,0,14,Yes,14183328,10362078,10,0,16,Yes,14230548,10361016,9,1,14,Yes,12831811,10363841,5,0,7,Yes,11573130,10366567,4,0,5
Lambert,69703985,15,41,0,Yes,12101396,9901396,10,0,16,Yes,11276580,9901580,9,0,6,Yes,11750330,9901580,8,0,8,Yes,12578768,9901580,8,0,8,Yes,12095331,9901580,4,0,3,Yes,9901580,9901580,3,0,0
Jeeves,71487358,18,61,0,Yes,12338920,9738920,12,0,20,Yes,11743853,9743853,10,0,11,Yes,12386089,9783589,9,0,12,Yes,12982726,9785538,9,1,11,Yes,11758276,9783900,4,0,5,Yes,10277494,9783900,1,0,2
Squanchy420,62780948,9,40,0,Yes,10506814,8806814,7,0,11,Yes,10931814,8806814,7,0,10,Yes,11338064,8806814,7,0,9,Yes,10474700,8805012,3,1,5,Yes,10505169,8805012,3,0,4,Yes,9024387,8805012,3,0,1
Nomad,71203516,29,61,0,Yes,11977453,9577453,13,0,18,Yes,10902554,9652554,11,0,8,Yes,12092554,9652554,9,0,11,Yes,13199935,9671653,9,1,12,Yes,11870328,9676577,5,0,6,Yes,11160692,9679910,4,0,6
JHang,68234038,28,57,0,Yes,11043366,9043366,10,0,14,Yes,11424777,9049777,9,0,11,Yes,12087529,9127529,8,0,11,Yes,12589370,9061088,7,1,12,Yes,11035360,9060984,4,0,5,Yes,10053636,9066448,3,0,4
Q Ryker,63803580,22,40,0,Yes,10783924,8883924,8,0,13,Yes,10761185,8886185,7,0,8,Yes,10915203,8887703,7,0,9,Yes,11582580,8889142,5,1,8,Yes,9882177,8894989,2,0,1,Yes,9878511,8891323,1,0,1
El Jefe,71803186,6,61,0,Yes,12114094,9514094,11,0,17,Yes,11645259,9520259,9,0,12,Yes,12662174,9523424,9,0,15,Yes,12903681,9527743,7,1,12,Yes,11949201,9536075,4,0,4,Yes,10528777,9541589,1,0,1
