Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Tani Mayse,71792198,6,49,0,Yes,12642367,10442367,13,0,16,Yes,12325896,10450896,12,1,13,Yes,12517217,10452217,8,1,9,Yes,11679328,10452453,9,0,7,Yes,12154128,10453971,5,0,4,Yes,10473262,10473262,3,0,0
OwningXylophone,76246512,20,59,0,Yes,12665682,10465682,11,0,16,Yes,12721884,10471884,11,0,13,Yes,13184527,10474527,9,1,13,Yes,12810714,10474776,6,0,9,Yes,12449551,10475175,4,0,5,Yes,12414154,10477072,4,0,3
Chikiller,72976471,12,50,0,Yes,12695142,10395142,11,0,17,Yes,12395142,10395142,10,1,12,Yes,13284727,10395977,10,1,14,Yes,11584125,10397875,6,0,4,Yes,11609769,10403206,4,0,2,Yes,11407566,10420378,2,0,1
Dârth Jungle Asian,76723618,16,57,0,Yes,12760686,10460686,12,0,17,Yes,11713897,10463897,10,0,8,Yes,14117508,10475008,11,1,15,Yes,12384383,10475008,8,0,8,Yes,12394540,10475008,5,0,5,Yes,13352604,10483178,4,0,4
DarthDax,77745500,35,81,0,Yes,14130547,11430547,14,0,21,Yes,14091537,11466537,12,0,16,No,6981430,3213930,11,1,16,Yes,14697430,11475867,11,0,14,Yes,14166588,11479243,6,0,8,Yes,13677968,11484217,4,0,6
Blattu,86951307,12,97,0,Yes,13721480,10521480,13,0,23,Yes,13778660,10528660,12,1,18,Yes,14354524,10533274,11,1,16,Yes,15474801,10551050,11,0,19,Yes,14938552,10551050,8,0,12,Yes,14683290,10552457,7,0,9
Taco Hat,60123945,20,22,0,Yes,10092708,9192708,8,0,9,Yes,9719129,9219129,6,0,4,Yes,9631839,9219339,4,0,2,Yes,9545308,9220308,5,0,2,Yes,10426871,9220308,2,0,2,Yes,10708090,9227308,2,0,3
Q Ryker,71559774,26,47,0,Yes,11678159,9678159,8,0,14,Yes,11430214,9680214,9,0,10,Yes,12742928,9691678,8,1,12,Yes,11373924,9704236,4,0,5,Yes,12184529,9716559,3,0,4,Yes,12150020,9719344,2,0,2
El Jefe,77001797,6,62,0,Yes,12583740,10383740,11,0,16,Yes,12383851,10383851,10,0,12,Yes,13276443,10387693,10,1,14,Yes,12094793,10388543,5,0,10,Yes,13350107,10388543,4,0,6,Yes,13312863,10388593,4,0,4
Rhil Margos,73555246,19,58,0,Yes,12126363,10026363,12,0,18,Yes,12927894,10052894,12,0,15,Yes,12981041,10054791,10,1,11,Yes,12204765,10057733,9,0,7,Yes,11766824,10066667,4,0,4,Yes,11548359,10067577,2,0,3
XCAL,87400964,55,95,0,Yes,14213129,10813129,14,0,25,Yes,13564724,10814724,12,1,15,Yes,14386961,10815711,11,1,15,Yes,15026543,10815761,11,0,19,Yes,15260560,10818214,7,0,12,Yes,14949047,10818214,6,0,9
Patrick4,80289218,15,74,3,Yes,13018498,10518498,12,0,19,Yes,12896534,10521534,10,0,14,Yes,13668688,10529938,9,1,15,Yes,12551032,10529938,8,0,11,Yes,14478690,10529938,6,0,10,Yes,13675776,10532131,5,0,5
Avatany,53122494,13,10,0,No,119370,119370,0,0,0,Yes,10441910,9941910,3,1,4,Yes,9942061,9942061,0,0,0,Yes,10267061,9942061,2,0,2,Yes,10929249,9942061,2,0,1,Yes,11422843,9942061,2,0,3
Tyrian,61208225,26,44,1,Yes,10168420,8568420,9,0,13,Yes,9862460,8612460,6,0,7,Yes,10660170,8612670,9,1,9,Yes,10297190,8617346,7,0,9,Yes,10109634,8628852,3,0,3,Yes,10110351,8629569,3,0,3
Yosh,66727641,15,29,0,Yes,10070588,9870588,1,0,2,Yes,11247715,9872715,11,0,7,Yes,12068217,9878217,8,0,10,Yes,10586180,9879305,6,0,4,Yes,11377149,9896367,2,0,3,Yes,11377792,9897010,3,0,3
non7top,60459281,12,49,0,Yes,12111930,9811930,11,0,17,Yes,11686930,9811930,10,0,10,No,3670146,1571396,8,1,12,Yes,10664310,9819310,7,0,5,Yes,11025873,9819310,3,0,2,Yes,11300092,9819310,3,0,3
BobbyMarshal,63170847,6,53,0,Yes,12116801,9816801,10,0,17,Yes,11694003,9819003,10,0,10,Yes,11930892,9832142,8,1,9,Yes,11402286,9834161,7,0,9,Yes,11525269,9825112,3,0,4,No,4501596,1577326,4,0,4
Javin Fis,74649197,11,68,0,Yes,12259001,9959001,10,0,17,Yes,11838877,9963877,10,1,13,Yes,13105278,9966528,9,1,15,Yes,12166573,9966729,7,0,12,Yes,12163914,9970163,5,0,6,Yes,13115554,9971909,4,0,5
Tyron Brandt,68834705,14,52,0,Yes,14063487,11563487,12,0,19,Yes,11570280,11570280,0,0,0,Yes,15391685,11570435,10,1,16,Yes,13603374,11572124,6,0,9,Yes,14205879,11573378,7,0,8,No,0,0,0,0,0
Trask droll,74521457,17,34,0,Yes,12185571,10785571,6,0,8,Yes,11789110,10789110,4,1,5,Yes,11471820,10789320,3,1,2,Yes,11608124,10789530,5,0,6,Yes,13258469,10790499,6,0,7,Yes,14208363,10790499,4,0,6
Geralt of Rivia,65706892,18,45,0,Yes,11681134,9381134,10,0,17,Yes,11256134,9381134,9,0,10,Yes,10634884,9381134,7,1,7,Yes,10276892,9448142,7,0,5,Yes,10928924,9448142,4,0,3,Yes,10928924,9448142,3,0,3
T,78358171,23,69,0,Yes,12624125,10224125,12,0,18,Yes,11729678,10229678,10,0,11,Yes,12642144,10235894,9,1,11,Yes,13285788,10236881,9,0,12,Yes,14192445,10243693,7,0,10,Yes,13883991,10246752,5,0,7
Jay Maop,68442908,8,26,0,Yes,11903485,10403485,7,0,12,Yes,11905163,10405163,4,1,6,Yes,11427785,10404035,3,1,6,Yes,10405295,10405295,0,0,0,Yes,11394211,10407023,1,0,1,Yes,11406969,10419781,1,0,1
Marl Jewel,73245721,17,64,0,No,4580853,2380853,9,0,16,Yes,13650087,10775087,11,1,15,Yes,14595398,10774148,11,1,16,Yes,13972157,10774969,7,0,11,Yes,12748666,10774290,2,0,2,Yes,13698560,10774290,4,0,4
Fidget92,59163337,21,34,0,Yes,12115375,9815375,11,0,17,Yes,11492766,9992766,10,0,7,No,0,0,0,0,0,Yes,12150572,9993384,9,0,4,Yes,12194581,10000830,4,0,4,Yes,11210043,10003480,3,0,2
BobaChuck91,62784592,13,51,1,Yes,12215571,9815571,11,0,18,Yes,11947703,9822703,10,0,9,Yes,11583953,9822703,9,1,8,Yes,11215605,9826230,7,0,8,No,4511556,1824211,4,0,5,Yes,11310204,9829422,3,0,3
Excessive Fist,60616088,20,24,0,Yes,9960769,9560769,1,0,1,Yes,11060769,9560769,5,1,5,No,3325410,1710410,5,0,6,Yes,11239376,9569688,2,0,2,Yes,12533529,9571965,4,0,6,Yes,12496235,9571965,3,0,4
Jonesmalones,72451999,64,59,0,No,72495,72495,0,0,0,Yes,13683306,11808306,8,0,13,Yes,14697056,11808306,8,1,14,Yes,14542369,11808306,8,0,14,Yes,14495651,11808306,9,0,11,Yes,14961122,11808702,4,0,7
Scof,65182972,15,52,0,Yes,10810732,8510732,10,0,17,Yes,9885732,8510732,9,0,9,Yes,10720732,8510732,8,1,10,Yes,11340771,8511239,7,0,8,Yes,10981870,8513900,3,0,4,Yes,11443135,8518865,3,0,4
MINI DarthAzazel,70120697,42,63,0,No,3269020,1969020,9,0,13,Yes,12892639,10767639,12,0,13,Yes,13302201,10770951,11,1,11,Yes,12836086,10774367,10,0,11,Yes,13681087,10774367,8,0,9,Yes,14139664,10776644,6,0,6
JakeY,71134180,6,52,0,Yes,12940685,10240685,13,0,21,Yes,11614243,10239243,12,1,11,Yes,12878094,10239344,10,1,12,Yes,11246844,10239344,8,0,6,Yes,11227146,10239958,4,0,1,Yes,11227168,10239980,3,0,1
ArtVandalay,56937103,16,49,0,No,3021914,1621914,5,0,8,Yes,10536568,9786568,3,0,4,Yes,13610095,9788845,11,1,16,Yes,10896578,9791578,6,0,3,Yes,13468531,9793998,6,0,12,No,5403417,1985553,5,0,6
Verage Valoor,71300160,25,52,0,Yes,12542830,10242830,11,0,17,Yes,12368880,10243880,11,0,13,Yes,12450130,10243880,8,1,13,Yes,11251380,10243880,7,0,6,Yes,11450443,10243880,2,0,2,Yes,11236497,10249309,3,0,1
Skaar,82527884,55,90,12,Yes,13032916,10232916,13,0,22,Yes,13495628,10245628,12,1,18,Yes,13943998,10247748,11,1,15,Yes,15112440,10255720,10,1,18,Yes,14696138,10253792,8,0,12,Yes,12246764,10272388,5,0,5
Enigma,72184367,23,79,0,Yes,13484219,10984219,13,0,19,Yes,14113105,10988105,11,0,17,Yes,14808310,10987060,10,1,16,Yes,14838670,10985388,11,0,17,Yes,14940063,10991311,6,0,10,No,0,0,0,0,0
Lambert,76703400,24,56,0,Yes,13182903,10582903,12,0,20,Yes,12708632,10583632,11,0,12,Yes,13186132,10583632,10,1,12,Yes,11802213,10591588,8,0,7,Yes,12786567,10592816,4,0,3,Yes,13036953,10606277,4,0,2
Jeeves,64402179,19,52,0,Yes,13175207,10575207,12,0,20,Yes,12575448,10575448,11,0,11,Yes,13537748,10577748,10,1,14,No,0,0,0,0,0,Yes,13544076,10582512,5,0,6,Yes,11569700,10582512,1,0,1
Squanchy420,63628412,7,43,0,Yes,11238973,9038973,10,0,16,Yes,10291575,9041575,5,0,7,Yes,10045325,9041575,6,1,6,Yes,10788450,9041575,5,0,7,Yes,10741732,9041575,3,0,4,Yes,10522357,9041575,2,0,3
Nomad,80754415,32,79,0,Yes,13406960,10606960,12,0,22,Yes,12485431,10610431,11,0,13,Yes,13751176,10612426,10,1,15,Yes,13927415,10825696,10,0,14,Yes,14574344,10625592,6,0,10,Yes,12609089,10634713,4,0,5
JHang,70589048,9,62,0,Yes,11808703,9508703,11,0,17,Yes,12260580,9510580,11,0,14,Yes,12720573,9506823,11,1,13,Yes,11591397,9513428,9,0,11,Yes,11213585,9513428,5,0,4,Yes,10994210,9513428,4,0,3
