Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
El Jefe,65024700,6,52,0,Yes,11416489,8816489,10,0,17,Yes,10566489,8816489,8,0,12,Yes,10499619,8817119,5,0,8,Yes,10348928,8821428,5,0,6,Yes,11173945,8821757,5,0,6,Yes,11019230,8825479,3,0,3
Isaac72,65190225,6,46,0,Yes,11019394,9019394,10,0,14,Yes,11021502,9021502,10,0,11,Yes,10650992,9022242,8,0,8,Yes,11070956,9039706,7,0,6,Yes,11394152,9041964,5,1,6,Yes,10033229,9046041,1,0,1
Fidget92,65348381,16,52,1,Yes,10642412,8642412,10,0,14,Yes,10347316,8647316,6,0,8,Yes,10658144,8650644,9,0,8,Yes,11185644,8650644,9,0,9,Yes,11859108,8661920,8,0,11,Yes,10655757,8681381,3,0,2
Kdizyl,52570871,18,16,0,Yes,8961671,8061671,7,0,6,Yes,8564573,8064573,8,0,1,Yes,8449213,8074213,6,0,3,Yes,9101746,8077996,5,0,3,Yes,8421571,8080321,4,0,2,Yes,9072097,8084909,3,0,1
Avatany,59362452,4,33,0,Yes,10182851,8882851,8,0,10,Yes,10259811,8884811,9,0,9,Yes,10047311,8884811,5,0,6,Yes,10072870,8902870,4,0,4,Yes,9396983,8903389,3,1,2,Yes,9402626,8909032,3,0,2
Tyrian,29982660,17,30,2,No,2120881,1320881,7,0,8,No,2167600,1292600,5,0,7,Yes,8056574,7427824,5,0,4,Yes,8276206,7431206,3,0,5,No,1427982,593138,3,0,4,Yes,7933417,7439823,3,0,2
JediAhsoka,43126275,16,33,0,Yes,8504947,7304947,6,0,9,No,117146,117146,0,0,0,Yes,8312756,7309006,5,0,7,Yes,9187759,7319009,6,0,8,Yes,8684009,7319009,4,0,5,Yes,8319658,7332470,2,0,4
Yosh,56126962,4,24,0,Yes,9076082,8476082,4,0,6,Yes,9528251,8478251,6,0,6,Yes,8890949,8478449,6,0,3,Yes,8993655,8489905,3,0,3,Yes,10159791,8490103,5,0,5,Yes,9478234,8491046,3,0,1
Tani Mayse,59789326,7,45,0,Yes,10617223,8717223,11,0,13,Yes,9896059,8721059,11,0,10,Yes,9671363,8721363,9,0,7,Yes,9898324,8728324,8,0,7,Yes,10748960,8738022,6,1,7,Yes,8957397,8738022,3,0,1
OwningXylophone,59550653,14,29,0,Yes,10282904,8982904,10,0,10,Yes,9368491,8993491,6,0,3,Yes,10748780,8995030,8,0,8,Yes,9842137,8997137,6,0,5,Yes,10310994,8998806,3,1,3,Yes,8997347,8997347,3,0,0
BobbyMarshal,50735178,9,37,0,Yes,8873473,7573473,6,0,10,No,6330013,5055013,9,0,8,Yes,8742169,7579669,7,0,5,Yes,9294885,7588635,7,0,7,Yes,8424350,7589506,3,0,4,Yes,9070288,7589506,2,0,3
DarthDax,70356171,26,56,0,Yes,11996294,9596294,10,0,18,Yes,11006181,9606181,11,0,9,Yes,12244572,9612072,10,0,11,Yes,12334714,9620964,8,0,10,Yes,11321137,9620980,3,0,4,Yes,11453273,9753116,3,0,4
Excessive Fist,50412146,7,25,0,Yes,8856571,8056571,3,0,5,No,2164609,1164609,2,0,2,Yes,9489578,8057078,3,0,3,Yes,10446504,8057754,5,0,8,Yes,10409942,8057754,4,0,6,Yes,9044942,8057754,2,0,1
Blattu,73623891,17,91,0,Yes,11458067,8958067,12,0,19,Yes,11634234,8959234,12,0,17,Yes,11949572,8959572,10,0,13,Yes,13413318,8977068,11,0,20,Yes,13010468,8978436,10,1,15,Yes,12158232,8977293,5,0,7
Jonesmalones,72344740,49,82,1,Yes,12842946,10542946,11,0,17,No,4407271,2932271,10,0,13,Yes,13055662,10623162,9,0,13,Yes,13490413,10597913,8,0,14,Yes,14961039,10597913,9,1,16,Yes,13587409,10625845,6,0,9
Scof,54384213,21,30,0,Yes,9412036,7512036,9,0,13,Yes,8512036,7512036,4,0,2,Yes,8453193,7540693,4,0,4,Yes,8558161,7550661,5,0,3,Yes,9911867,7559679,4,0,6,Yes,9536920,7562544,2,0,2
Rhil Margos,63973611,24,48,0,Yes,10756503,8756503,11,0,14,Yes,10186856,8761856,11,0,9,Yes,11019356,8761856,10,0,10,Yes,11134688,8762188,8,0,8,Yes,11119606,8767418,6,0,6,Yes,9756602,8769414,3,0,1
Puck,70605602,24,59,0,Yes,12116478,9316478,11,0,19,Yes,10320710,9320710,8,0,5,Yes,11884475,9323225,10,0,11,Yes,11862013,9327013,10,0,9,Yes,12403132,9327819,8,1,10,Yes,12018794,9331449,4,0,5
RoTahn Taske,72225398,10,62,0,Yes,11856597,9756597,12,0,15,Yes,11707659,9757659,12,0,14,Yes,12390159,9757659,10,0,11,Yes,12993114,9791864,10,0,13,Yes,12490434,9796996,6,1,8,Yes,10787435,9800247,4,0,1
MINI DarthAzazel,69636863,34,57,5,Yes,10929934,9529934,10,0,11,Yes,10154934,9529934,6,0,5,Yes,10854934,9529934,8,0,8,Yes,12081184,9529934,8,0,12,Yes,13385268,9542142,9,1,13,Yes,12230609,9543264,6,0,8
Tranced,73384673,26,86,0,Yes,11577983,9077983,12,0,19,Yes,12307599,9082599,12,0,19,Yes,11946418,9081418,10,0,13,Yes,12998614,9082364,10,0,17,Yes,12778577,9087795,9,1,13,Yes,11775482,9088137,4,0,5
ArtVandalay,56670676,12,66,0,Yes,10333234,8433234,9,0,16,Yes,10508234,8433234,10,0,15,Yes,10615734,8433234,7,0,11,Yes,11166255,8436255,7,0,13,No,2642795,973107,3,0,5,Yes,11404424,8442860,4,0,6
WharfRat,62772009,17,53,0,Yes,10644108,8544108,10,0,15,Yes,10153332,8553332,10,0,11,Yes,9932419,8553669,7,0,7,Yes,10766812,8556812,7,0,10,Yes,11154622,8639934,7,0,7,Yes,10120716,8639934,4,0,3
Skaar,69047676,45,80,21,Yes,10981257,8481257,11,0,19,Yes,10550761,8475761,10,0,15,Yes,11349119,8484119,8,0,12,Yes,11384854,8492354,8,0,11,Yes,12334720,8491594,8,0,13,Yes,12446965,8498213,6,0,10
DarthRevanNL,50552758,12,17,1,No,170758,170758,0,0,0,Yes,9741061,9316061,9,0,4,Yes,10603561,9316061,9,0,6,Yes,10000288,9334038,4,0,4,Yes,10666775,9338337,2,0,3,Yes,9370315,9370315,0,0,0
Lambert,64763215,13,49,0,Yes,11471047,9271047,10,0,16,Yes,10346047,9271047,10,0,10,Yes,11096047,9271047,8,0,9,Yes,10456772,9286772,6,0,7,Yes,11119106,9286918,6,0,6,Yes,10274196,9287008,4,0,1
Trask droll,69664206,30,59,1,Yes,12080570,9480570,12,1,17,Yes,11584455,9484455,12,0,12,Yes,9484455,9484455,1,0,0,Yes,12181955,9484455,10,0,13,Yes,12862388,9486450,8,1,12,Yes,11470383,9496007,5,0,5
Chikiller,52461765,17,35,0,Yes,10990266,9090266,10,0,13,Yes,10565686,9090686,10,0,10,Yes,10415686,9090686,8,0,5,Yes,10281700,9095450,7,0,4,No,616365,453865,1,1,1,Yes,9592062,9098468,4,0,2
Geralt of Rivia,46108995,26,23,2,Yes,9721799,8121799,9,0,13,No,355838,355838,0,0,0,Yes,8286617,8124117,2,0,1,Yes,8470846,8129596,6,0,2,Yes,9661579,8130016,5,0,4,Yes,9612316,8131534,4,0,3
JHang,48661194,32,59,0,No,4533870,2333870,9,0,16,Yes,9472777,8122777,9,0,12,No,3990758,1987008,7,0,10,Yes,10498468,8125968,7,0,11,Yes,10821401,8127963,6,0,8,Yes,9343920,8137357,3,0,2
Nomad,62882814,22,57,0,Yes,11030883,8830883,11,0,16,Yes,10055883,8830883,11,0,11,Yes,10086151,8832401,7,0,8,Yes,11043077,8833077,7,0,10,Yes,10849431,8828337,6,1,8,Yes,9817389,8830201,3,0,4
T,59000515,8,58,0,Yes,10390172,8890172,9,0,12,No,3099320,1899320,7,0,7,Yes,10648460,8894710,8,0,9,Yes,11271405,8898905,8,0,11,Yes,11783222,8900878,8,0,13,Yes,11807936,8901216,5,0,6
Marl Jewel,61902454,21,49,7,No,4242912,2442912,7,0,12,Yes,11714587,9514587,11,0,13,Yes,10841105,9516105,7,0,7,Yes,12051105,9516105,8,0,9,Yes,11338137,9516105,5,1,5,Yes,11714608,9520857,4,0,3
G4reth,68276154,6,72,0,Yes,11436755,8836755,11,0,20,Yes,11269580,8844580,11,0,15,Yes,11715714,8850714,9,0,13,Yes,11906529,8851529,8,0,12,Yes,11887204,8852516,8,0,10,Yes,10060372,8853809,3,0,2
Kÿłë škÿwäłkër,43813384,0,35,1,No,1871419,871419,4,0,7,Yes,9745355,8845355,9,0,8,Yes,9760750,8848250,7,0,6,No,1514024,685274,4,0,5,Yes,11052540,8879102,6,0,8,Yes,9869296,8882108,3,0,1
BobaChuck91,59337543,8,41,0,Yes,10420525,8620525,9,0,12,Yes,9520570,8620570,10,0,8,Yes,10042277,8629777,5,0,7,Yes,9305271,8639021,4,0,4,Yes,9705725,8641350,4,0,6,Yes,10343175,8643018,3,0,4
Taco Hat,45378532,9,19,0,Yes,9105292,8305292,5,0,8,Yes,8555292,8305292,7,0,2,Yes,8813158,8313158,5,0,4,No,924743,599743,3,0,2,Yes,8666046,8324796,4,0,2,Yes,9314001,8326813,2,0,1
Zarlis Rahn,61363831,0,64,0,Yes,10695798,8295798,11,0,18,Yes,9995798,8295798,10,0,12,Yes,9495798,8295798,6,0,7,Yes,9986938,8296938,7,0,10,Yes,12173031,8303499,9,0,14,Yes,9016468,8303499,2,0,3
LordPolunXo,30730708,1,19,1,No,5379048,4179048,5,0,9,Yes,8204650,7954650,4,0,2,Yes,8867150,7954650,6,0,6,Yes,8279860,7954860,2,0,2,No,0,0,0,0,0,No,0,0,0,0,0
JediScum,50349405,3,30,0,Yes,10079052,8879052,8,0,9,Yes,9629052,8879052,9,0,7,Yes,10164471,8876971,8,0,6,Yes,10578062,8888062,5,0,7,No,0,0,0,0,0,Yes,9898768,8911580,3,0,1
