Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Ransom23,18515364,0,9,0,Yes,9579446,8579446,5,0,7,No,0,0,0,0,0,No,0,0,0,0,0,No,0,0,0,0,0,No,0,0,0,0,0,Yes,8935918,8594668,1,0,2
Salvare,56168496,7,24,0,Yes,10545694,8545694,9,0,14,Yes,9295694,8545694,2,0,3,Yes,10170694,8545694,5,0,5,Yes,9052138,8552138,2,1,2,Yes,8552138,8552138,0,0,0,Yes,8552138,8552138,0,0,0
Zazztrain,59528880,30,62,0,Yes,9280101,7780101,8,0,12,Yes,10196335,7796335,9,0,14,Yes,10059208,7809208,10,0,10,Yes,10451523,7812773,8,1,9,Yes,9680351,7811601,8,0,8,Yes,9861362,7813862,5,0,9
ItzBerndern,71859727,42,65,0,Yes,12340417,9740417,11,1,17,Yes,11867441,9742441,12,0,12,Yes,12119421,9744421,12,0,14,Yes,11955618,9745618,5,0,7,Yes,12640362,9747862,7,1,11,Yes,10936468,9750218,3,0,4
Cmac,41393631,0,7,0,Yes,8742443,8342443,2,0,4,Yes,8354258,8354258,0,0,0,No,0,0,0,0,0,No,7588414,7088414,2,0,3,Yes,8354258,8354258,0,0,0,Yes,8354258,8354258,0,0,0
Aceth,45666452,4,17,0,Yes,8031732,7031732,5,0,7,Yes,7131965,7031965,2,0,1,Yes,7918619,7043619,5,0,4,Yes,7046147,7046147,0,0,0,Yes,8118234,7094484,2,0,3,Yes,7419755,7094755,2,0,2
Trate Daxson,47523767,4,6,0,Yes,8190809,7790809,2,0,4,Yes,7790809,7790809,0,0,0,Yes,8040809,7790809,1,0,2,Yes,7822864,7822864,0,0,0,Yes,7830729,7830729,0,0,0,Yes,7847747,7847747,0,0,0
Excelsior 101,27724102,0,1,0,No,0,0,0,0,0,Yes,6898874,6898874,0,0,0,Yes,7024936,6899936,1,0,1,No,0,0,0,0,0,Yes,6900146,6900146,0,0,0,Yes,6900146,6900146,0,0,0
FateHydro,47413027,17,20,0,Yes,8150593,7450593,5,0,7,Yes,7827180,7452180,3,0,3,Yes,7704078,7454078,1,0,2,Yes,7960041,7456291,2,0,3,Yes,7801806,7460556,1,0,2,Yes,7969329,7465579,3,0,3
Philadelphia Collins,64900145,39,47,1,Yes,11502020,9302020,11,0,16,Yes,10428020,9303020,5,0,6,Yes,10803020,9303020,6,0,9,Yes,10668545,9303545,6,1,5,Yes,10668020,9303020,3,0,5,Yes,10830520,9303020,4,0,6
Saki,26808659,7,0,0,Yes,4458679,4458679,0,0,0,Yes,4462725,4462725,0,0,0,Yes,4464999,4464999,0,0,0,Yes,4465209,4465209,0,0,0,Yes,4465419,4465419,0,0,0,Yes,4491628,4491628,0,0,0
Mc,40395165,14,36,0,Yes,6710872,5910872,4,0,8,Yes,6861082,5911082,4,0,8,Yes,6661160,5911160,4,0,6,Yes,6718121,5964371,3,0,5,Yes,7152590,5966340,4,0,7,Yes,6291340,5966340,3,0,2
SithKebab,70646970,31,70,0,Yes,13953472,11153472,13,0,22,No,3572213,1822213,7,0,11,Yes,11907460,11157460,4,0,4,Yes,14979217,11157967,11,1,16,Yes,15075444,11159194,11,0,17,Yes,11159164,11159164,0,0,0
N7 Tesla,48818393,27,25,0,Yes,10185463,8485463,9,0,11,Yes,8995715,8495715,3,0,1,No,312630,312630,0,0,0,Yes,10956218,8516218,9,0,8,Yes,8680010,8517510,2,1,1,Yes,9688357,8518357,6,0,4
Mr Blargh,41436769,6,4,0,Yes,7232233,6832233,3,0,4,Yes,6840692,6840692,1,0,0,Yes,6840692,6840692,1,0,0,Yes,6840692,6840692,0,0,0,Yes,6841020,6841020,0,0,0,Yes,6841440,6841440,0,0,0
MINI Mace Dymond,63282449,23,41,0,Yes,11008690,9208690,8,0,12,Yes,10366300,9216300,8,0,7,Yes,10966300,9216300,7,0,9,Yes,10812531,9217531,6,0,6,Yes,10745714,9218214,4,1,6,Yes,9382914,9220414,2,0,1
Pflapjack,50059736,31,2,0,Yes,8509573,8309573,1,0,2,Yes,8309573,8309573,0,0,0,Yes,8309573,8309573,0,0,0,Yes,8310191,8310191,0,0,0,Yes,8310191,8310191,0,0,0,Yes,8310635,8310635,0,0,0
rockoffanddie,35986367,21,19,0,Yes,6579331,5379331,6,0,9,Yes,5729331,5379331,3,0,3,Yes,5640544,5390544,3,0,2,Yes,5554486,5391986,3,0,1,Yes,6237128,5392128,2,0,2,Yes,6245547,5400547,2,0,2
Yania May,42622279,1,18,0,Yes,8387313,7987313,2,0,4,No,0,0,0,0,0,Yes,8737747,7987747,4,0,5,Yes,8832747,7987747,3,0,5,Yes,8340256,7999006,1,0,2,Yes,8324216,7999216,2,0,2
Sam S,47365394,0,7,0,Yes,7582697,7382697,1,0,2,Yes,8382697,7382697,2,0,2,Yes,7883750,7383750,1,0,1,Yes,8748750,7383750,2,0,2,Yes,7383750,7383750,0,0,0,Yes,7383750,7383750,0,0,0
Grogu,39954646,0,11,0,Yes,8648185,7648185,6,0,7,No,0,0,0,0,0,Yes,7649790,7649790,0,0,0,Yes,7651770,7651770,0,0,0,Yes,7651770,7651770,0,0,0,Yes,8353131,7670631,2,0,4
JangosJuggs,36655610,0,2,1,Yes,6269243,6069243,1,0,2,Yes,6075141,6075141,0,0,0,Yes,6075141,6075141,2,0,0,Yes,6075141,6075141,0,0,0,Yes,6080472,6080472,0,0,0,Yes,6080472,6080472,0,0,0
Wabba Dejabba,38339532,5,26,0,Yes,7511386,6911386,4,0,6,No,0,0,0,0,0,Yes,7411724,6911724,4,0,4,Yes,8081724,6911724,5,0,7,Yes,7594224,6911724,4,0,4,Yes,7740474,6911724,4,0,5
s0da p0pinski,63460518,49,49,0,Yes,11196710,8996710,10,0,16,Yes,10658983,9083983,9,0,10,Yes,9389085,9139085,3,0,1,Yes,10866253,9142503,8,1,7,Yes,11013306,9144556,8,0,8,Yes,10336181,9149931,5,0,7
Bobandy,60513633,47,31,0,Yes,10502518,9302518,9,0,12,Yes,9554513,9304513,4,0,2,Yes,9804513,9304513,2,0,4,Yes,10157447,9312447,3,1,5,Yes,10335406,9311656,2,0,3,Yes,10159236,9314236,4,0,5
8,52118786,45,0,0,Yes,8675746,8675746,0,0,0,Yes,8685888,8685888,0,0,0,Yes,8686498,8686498,0,0,0,Yes,8686620,8686620,0,0,0,Yes,8692017,8692017,0,0,0,Yes,8692017,8692017,0,0,0
PaulB086,31300371,0,3,0,Yes,5452303,5152303,2,0,3,Yes,5156333,5156333,0,0,0,Yes,5166228,5166228,0,0,0,Yes,5170918,5170918,0,0,0,Yes,5176428,5176428,0,0,0,Yes,5178161,5178161,0,0,0
DocWho619,49649401,27,0,0,Yes,8269050,8269050,0,0,0,Yes,8274069,8274069,0,0,0,Yes,8275610,8275610,0,0,0,Yes,8275930,8275930,0,0,0,Yes,8276727,8276727,0,0,0,Yes,8278015,8278015,1,0,0
Rensalaer,49348671,3,20,0,Yes,8728660,7828660,5,0,9,Yes,8228676,7828676,5,0,4,Yes,8078693,7828693,2,0,2,Yes,8328716,7828716,2,0,3,Yes,7828716,7828716,0,0,0,Yes,8155210,7830210,3,0,2
Zick,43148830,5,25,0,Yes,7448042,6648042,4,0,8,Yes,7148380,6648380,3,0,4,Yes,7148413,6648413,2,0,4,Yes,7240170,6648920,3,0,4,Yes,7331420,6648920,2,0,4,Yes,6832405,6669905,2,0,1
Rh Factor,47000967,43,0,0,Yes,7732058,7732058,0,0,0,Yes,7824681,7824681,0,0,0,Yes,7942807,7942807,0,0,0,Yes,7830923,7830923,0,0,0,Yes,7833959,7833959,0,0,0,Yes,7836539,7836539,0,0,0
Nolangoat,19941766,0,15,1,No,0,0,0,0,0,Yes,6238423,5738423,2,0,4,Yes,6248397,5748397,2,0,4,Yes,6255612,5751862,2,0,1,No,851740,347990,2,0,5,No,347594,185094,1,0,1
C2,41691492,8,18,0,Yes,7486296,6586296,5,0,9,Yes,6986909,6586909,2,0,4,Yes,6588227,6588227,0,0,0,Yes,7090058,6590058,2,0,3,Yes,6591716,6591716,0,0,0,Yes,6948286,6607036,1,0,2
Digolo Doorjam,46134340,1,2,0,Yes,7852636,7652636,1,0,2,Yes,7653623,7653623,0,0,0,Yes,7653623,7653623,0,0,0,Yes,7657416,7657416,0,0,0,Yes,7658479,7658479,0,0,0,Yes,7658563,7658563,0,0,0
Siths Mustache,50005136,16,16,0,Yes,9028924,8028924,6,0,10,Yes,8778924,8028924,4,0,6,Yes,8029276,8029276,0,0,0,Yes,8053566,8053566,0,0,0,Yes,8054045,8054045,0,0,0,Yes,8060401,8060401,0,0,0
Mega Kicagemon,75723021,78,86,0,Yes,12255890,9755890,12,0,19,Yes,12644225,9794225,12,0,16,Yes,12301625,9801625,11,0,13,Yes,13288963,9808963,10,1,14,Yes,13388034,9813034,10,0,15,Yes,11844284,9813034,7,0,9
Laseracid,36897454,0,16,0,Yes,9161951,8161951,7,0,10,Yes,8564262,8164262,5,0,4,No,2472503,2222503,1,0,2,Yes,8178755,8178755,0,0,0,Yes,8183519,8183519,0,0,0,No,336464,336464,2,0,0
Tango Sket,35781747,0,7,0,Yes,5778990,5778990,0,0,0,Yes,5781267,5781267,1,0,0,Yes,6031465,5781465,1,0,2,Yes,6122925,5781675,1,0,2,Yes,6122925,5781675,1,0,2,Yes,5944175,5781675,2,0,1
Uhrrr ahhrrr aaargh,35094650,0,5,0,Yes,6265705,5765705,3,0,5,Yes,5765705,5765705,2,0,0,Yes,5765705,5765705,1,0,0,Yes,5765705,5765705,0,0,0,Yes,5765915,5765915,0,0,0,Yes,5765915,5765915,1,0,0
