Name,Total Territory Points,Platoon Units,Combat Waves,Rogue Actions,P1 Deployed,P1 Territory Points,P1 Deployed GP,P1 Combat Attempts,P1 Special Attempts,P1 Waves,P2 Deployed,P2 Territory Points,P2 Deployed GP,P2 Combat Attempts,P2 Special Attempts,P2 Waves,P3 Deployed,P3 Territory Points,P3 Deployed GP,P3 Combat Attempts,P3 Special Attempts,P3 Waves,P4 Deployed,P4 Territory Points,P4 Deployed GP,P4 Combat Attempts,P4 Special Attempts,P4 Waves,P5 Deployed,P5 Territory Points,P5 Deployed GP,P5 Combat Attempts,P5 Special Attempts,P5 Waves,P6 Deployed,P6 Territory Points,P6 Deployed GP,P6 Combat Attempts,P6 Special Attempts,P6 Waves
Ransom23,50525961,0,37,0,Yes,10624905,9224905,7,0,14,Yes,10676900,9226900,7,0,13,Yes,9818768,9227518,3,0,4,Yes,10168839,9236339,4,0,6,Yes,9236549,9236549,0,0,0,No,0,0,0,0,0
Salvare,61678382,17,29,5,Yes,11415703,9315703,9,0,15,Yes,11015703,9315703,7,0,9,Yes,9315703,9315703,0,0,0,Yes,11271953,9315703,4,1,5,Yes,9327757,9327757,0,0,0,Yes,9331563,9331563,0,0,0
Zazztrain,69170028,31,58,4,Yes,11941415,9541415,11,0,18,Yes,11570261,9570261,6,0,10,Yes,12051948,9595698,8,0,11,Yes,10960988,9595988,3,1,5,Yes,11795698,9595854,7,0,9,Yes,10849718,9643155,4,0,5
ItzBerndern,73438170,58,61,5,Yes,13329241,10429241,12,1,20,Yes,12880465,10430465,9,0,16,Yes,11499493,10475743,2,0,3,Yes,11841349,10476349,3,1,5,Yes,12366311,10497561,7,1,11,Yes,11521311,10497561,3,0,6
Aceth,48150329,0,11,1,Yes,8393569,7793569,4,0,6,Yes,8105038,7805038,2,0,3,Yes,7805837,7805837,0,0,0,Yes,7838979,7838979,0,0,0,Yes,8165368,7840368,2,0,2,Yes,7841538,7841538,0,0,0
Trate Daxson,52910277,4,11,1,Yes,9084022,8584022,3,0,5,Yes,9134442,8584442,3,0,5,Yes,8619998,8619998,0,0,0,Yes,8625844,8625844,0,1,0,Yes,8802928,8640428,1,0,1,Yes,8643043,8643043,0,0,0
Excelsior 101,44552025,10,4,0,Yes,7748325,7348325,2,0,4,Yes,7359173,7359173,0,0,0,Yes,7359173,7359173,1,0,0,Yes,7361070,7361070,0,0,0,Yes,7361299,7361299,0,0,0,Yes,7362985,7362985,1,0,0
FateHydro,58357734,70,44,2,Yes,9936669,8636669,8,0,13,Yes,9815131,8640131,6,0,7,Yes,9737112,8645862,5,0,7,Yes,9602850,8686600,4,0,6,Yes,9883031,8696781,4,0,7,Yes,9382941,8700441,2,0,4
Philadelphia Collins,73743202,37,65,2,Yes,12743280,10143280,13,0,20,Yes,12796535,10146535,9,0,16,Yes,12299865,10184865,7,0,9,Yes,13419230,10189230,10,1,13,Yes,10878076,10195576,2,0,4,Yes,11606216,10277778,3,0,3
Saki,36871640,0,24,0,Yes,6524830,5624830,5,0,9,Yes,5850465,5625465,2,0,2,Yes,6344116,5627866,3,0,5,Yes,6381616,5627866,3,0,5,Yes,6136840,5633090,2,0,3,Yes,5633773,5633773,1,0,0
Mc,42275576,13,32,0,Yes,7110689,6310689,4,0,8,Yes,7262966,6312966,4,0,8,Yes,6904216,6312966,2,0,4,Yes,7587210,6313460,4,0,8,Yes,6874085,6313460,2,0,3,Yes,6536410,6317035,1,0,1
SithKebab,82859899,95,69,33,Yes,14499728,11699728,13,0,22,Yes,13699728,11699728,7,0,13,Yes,14155978,11699728,7,0,11,Yes,13443497,11737247,4,1,7,Yes,13871734,11708452,5,0,10,Yes,13189234,11708452,4,0,6
N7 Tesla,57602453,16,36,4,Yes,11371580,9371580,10,0,14,Yes,10126856,9376856,4,0,3,Yes,11220214,9446464,6,0,7,No,5593969,2900219,10,1,10,Yes,9666259,9446884,6,0,1,Yes,9623575,9461075,6,0,1
SecretId,37933521,5,5,0,Yes,6627922,6227922,2,0,4,Yes,6353429,6228429,2,0,1,Yes,6230931,6230931,0,0,0,Yes,6240413,6240413,0,0,0,Yes,6240413,6240413,0,0,0,Yes,6240413,6240413,0,0,0
Mr Blargh,48701242,7,6,2,Yes,8279530,7979530,2,0,3,Yes,8330670,7980670,2,1,3,Yes,7980670,7980670,0,0,0,Yes,8031472,8031472,0,0,0,Yes,8031472,8031472,0,0,0,Yes,8047428,8047428,0,0,0
MINI Mace Dymond,70507489,24,55,1,Yes,12586343,9786343,11,0,19,Yes,11986343,9786343,9,0,10,Yes,11350438,9826688,6,0,6,Yes,11762938,9826688,6,1,8,Yes,11596573,9829385,5,0,5,Yes,11224854,9829385,6,0,7
Pflapjack,45165265,18,0,6,No,0,0,0,0,0,Yes,9032179,9032179,0,0,0,Yes,9032516,9032516,0,0,0,Yes,9033023,9033023,0,0,0,Yes,9033308,9033308,0,0,0,Yes,9034239,9034239,0,0,0
rockoffanddie,49927496,22,34,2,Yes,8598381,7198381,9,0,11,Yes,8498487,7198487,7,0,8,Yes,8290235,7198985,6,0,6,Yes,8813985,7198985,4,1,6,Yes,7540235,7198985,4,0,2,Yes,8186173,7198985,2,0,1
Yania May,54867225,10,13,0,Yes,8961463,8761463,1,0,2,Yes,9166982,8766982,3,0,4,Yes,8776710,8776710,0,0,0,Yes,8779867,8779867,0,1,0,Yes,9652039,8817195,2,0,4,Yes,9530164,8817195,2,0,3
Grogu,51366129,17,2,0,Yes,8500390,8500390,0,0,0,Yes,8502442,8502442,0,0,0,Yes,8503176,8503176,0,0,0,Yes,8844426,8503176,1,0,2,Yes,8506638,8506638,0,0,0,Yes,8509057,8509057,0,0,0
Thessa Odai,41717730,10,11,0,Yes,8898658,8098658,4,0,8,Yes,8413346,8113346,2,0,3,Yes,8135242,8135242,0,0,0,Yes,8135242,8135242,0,1,0,No,0,0,0,0,0,Yes,8135242,8135242,0,0,0
JangosJuggs,45204689,0,3,0,Yes,8020536,7420536,2,0,3,Yes,7420536,7420536,0,0,0,Yes,7420536,7420536,0,0,0,Yes,7441887,7441887,0,0,0,Yes,7445839,7445839,0,0,0,Yes,7455355,7455355,0,0,0
Wabba Dejabba,52645621,3,40,1,Yes,9426749,7726749,9,0,14,Yes,8354811,7729811,5,0,5,Yes,9083969,7738969,6,0,8,Yes,8242821,7739071,2,1,3,Yes,8740198,7742854,4,0,5,Yes,8797073,7742854,4,0,5
s0da p0pinski,74625250,34,72,5,Yes,12385570,10185570,11,0,16,Yes,12290775,10190775,9,0,15,Yes,12695754,10239504,8,0,11,Yes,12919996,10209996,10,1,13,Yes,12069889,10211295,8,0,10,Yes,12263266,10211703,5,0,7
Bobandy,66922560,28,39,5,Yes,12587786,10187786,12,0,18,Yes,11152399,10202399,5,0,8,Yes,11259899,10202399,6,0,6,Yes,10913574,10231074,2,1,4,Yes,10753935,10250185,5,0,3,Yes,10254967,10254967,0,0,0
8,44280115,26,9,0,Yes,9986339,9586339,3,0,4,Yes,10038762,9588762,3,0,4,No,0,0,0,0,0,No,4976168,4726168,1,1,1,Yes,9638599,9638599,0,0,0,Yes,9640247,9640247,0,0,0
PaulB086,44878114,5,16,0,Yes,8110112,7010112,6,0,8,Yes,7266889,7016889,2,0,2,Yes,7079294,7079294,0,0,0,Yes,7796866,7114366,2,0,4,Yes,7480074,7138824,1,0,2,Yes,7144879,7144879,0,0,0
DocWho619,43500093,12,4,6,Yes,9047812,8547812,2,0,2,Yes,8798159,8548159,1,0,2,Yes,8551044,8551044,0,0,0,Yes,8551044,8551044,0,0,0,Yes,8552034,8552034,0,0,0,No,0,0,0,0,0
Rensalaer,41501671,5,0,0,Yes,8201297,8201297,0,0,0,Yes,8201426,8201426,0,0,0,Yes,8252377,8252377,1,0,0,No,317215,317215,0,1,0,Yes,8259300,8259300,0,0,0,Yes,8270056,8270056,0,0,0
Zick,49188027,4,35,0,Yes,8528646,7428646,7,0,11,Yes,8481517,7431517,6,0,9,Yes,8748544,7441044,5,0,8,Yes,8538852,7443852,4,1,7,Yes,7445234,7445234,0,0,0,Yes,7445234,7445234,0,0,0
TheMonkeyBuddha,52162128,5,16,0,Yes,9732686,8232686,8,0,9,Yes,8233826,8233826,0,0,0,Yes,8950076,8233826,5,0,4,Yes,8747980,8244230,3,1,3,Yes,8249014,8249014,1,0,0,Yes,8248546,8248546,0,0,0
Rh Factor,45772476,37,0,3,Yes,9117553,9117553,0,0,0,Yes,9120544,9120544,0,0,0,Yes,9138602,9138602,0,0,0,Yes,9183378,9183378,0,0,0,No,28240,28240,0,0,0,Yes,9184159,9184159,0,0,0
C2,51116300,14,27,2,Yes,9535685,7835685,8,0,14,Yes,8340690,7840690,2,0,4,Yes,9081438,7898938,4,0,7,Yes,7903984,7903984,0,0,0,Yes,7906738,7906738,0,0,0,Yes,8347765,7909015,2,0,2
Digolo Doorjam,49543517,5,4,0,Yes,8378358,8178358,1,0,2,Yes,8429993,8179993,1,0,2,Yes,8179993,8179993,0,0,0,Yes,8179993,8179993,0,0,0,Yes,8184268,8184268,0,0,0,Yes,8190912,8190912,0,0,0
Akbahr,57965692,13,36,1,Yes,9992993,8792993,9,0,12,Yes,9644511,8794511,7,0,7,Yes,10102011,8794511,7,0,7,Yes,10231181,8794931,5,1,8,Yes,9119931,8794931,4,0,2,Yes,8875065,8875065,0,0,0
Mega Kicagemon,84387440,84,103,25,Yes,12813811,10613811,13,0,19,Yes,13917348,10617348,13,0,22,Yes,13931567,10725317,12,0,17,Yes,14465712,10644462,10,1,16,Yes,15238891,10656390,11,0,17,Yes,14020111,10802610,8,0,12
Laseracid,55361780,7,10,4,Yes,9727011,9027011,5,0,7,Yes,9333213,9033213,2,0,3,Yes,9072293,9072293,0,0,0,Yes,9076362,9076362,0,0,0,Yes,9076362,9076362,0,0,0,Yes,9076539,9076539,3,0,0
Uhrrr ahhrrr aaargh,35009114,2,7,0,Yes,7798836,6798836,4,0,7,Yes,6798836,6798836,2,0,0,Yes,6798836,6798836,0,0,0,No,0,0,0,0,0,Yes,6806303,6806303,0,0,0,Yes,6806303,6806303,0,0,0
